tool_1	tool_2	cell_line	nr_union	nr_intersection	perc_compound_val_1	count_group	perc_compound_val_2	total_n_1	total_n_2	w_val_rate	tool_lt_1	tool_lt_2	tool_combo	total_cell_line	perc_increase_t1
ecircscreen	ecircscreen	NCI-H23	1909	1909	0.9666666666666668	count ≥ 5	0.9666666666666668	1909	1909	0.9666666666666668	I	I	I	9964	0
ecircscreen	ecircscreen	HLF	2310	2310	0.9666666666666668	count ≥ 5	0.9666666666666668	2310	2310	0.9666666666666669	I	I	I	11465	0
ecircscreen	ecircscreen	SW480	1968	1968	0.9666666666666668	count ≥ 5	0.9666666666666668	1968	1968	0.9666666666666668	I	I	I	9691	0
ecircscreen	find_circ	NCI-H23	3495	1457	0.9666666666666668	count ≥ 5	0.9402985074626866	1909	3043	0.9504634541348187	I	J	IJ	9964	0.8308014667365112
ecircscreen	find_circ	HLF	4107	1772	0.9666666666666668	count ≥ 5	0.9402985074626866	2310	3569	0.9506591891706632	I	J	IJ	11465	0.7779220779220779
ecircscreen	find_circ	SW480	3490	1450	0.9666666666666668	count ≥ 5	0.9402985074626866	1968	2972	0.9508030696718835	I	J	IJ	9691	0.7733739837398373
ecircscreen	KNIFE	NCI-H23	2697	1091	0.9666666666666668	count ≥ 5	0.9047619047619048	1909	1879	0.9359594207271082	I	K	IK	9964	0.41278156102671554
ecircscreen	KNIFE	HLF	3233	1360	0.9666666666666668	count ≥ 5	0.9047619047619048	2310	2283	0.9358962396192966	I	K	IK	11465	0.39956709956709957
ecircscreen	KNIFE	SW480	2820	1173	0.9666666666666668	count ≥ 5	0.9047619047619048	1968	2025	0.9352724410575651	I	K	IK	9691	0.4329268292682927
ecircscreen	NCLscan	NCI-H23	2636	1014	0.9666666666666668	count ≥ 5	0.9310344827586208	1909	1741	0.9496706030546372	I	N	IN	9964	0.38082765845992667
ecircscreen	NCLscan	HLF	3223	1284	0.9666666666666668	count ≥ 5	0.9310344827586208	2310	2197	0.9492972617307943	I	N	IN	11465	0.3952380952380952
ecircscreen	NCLscan	SW480	2704	1056	0.9666666666666668	count ≥ 5	0.9310344827586208	1968	1792	0.9496845194424066	I	N	IN	9691	0.37398373983739835
ecircscreen	NCLcomparator	NCI-H23	2607	994	0.9666666666666668	count ≥ 5	0.9545454545454546	1909	1692	0.9609712790218206	I	L	IL	9964	0.36563645887899426
ecircscreen	NCLcomparator	HLF	3197	1259	0.9666666666666668	count ≥ 5	0.9545454545454546	2310	2146	0.960829117023013	I	L	IL	11465	0.383982683982684
ecircscreen	NCLcomparator	SW480	2688	1038	0.9666666666666668	count ≥ 5	0.9545454545454546	1968	1758	0.9609476406577857	I	L	IL	9691	0.36585365853658536
ecircscreen	PFv2	NCI-H23	2710	157	0.9666666666666668	count ≥ 5	0.2714285714285714	1909	958	0.7343548092414504	I	M	IM	9964	0.41959140911471976
ecircscreen	PFv2	HLF	3161	177	0.9666666666666668	count ≥ 5	0.2714285714285714	2310	1028	0.7525549944363606	I	M	IM	11465	0.3683982683982684
ecircscreen	PFv2	SW480	2633	187	0.9666666666666668	count ≥ 5	0.2714285714285714	1968	852	0.75661600810537	I	M	IM	9691	0.33790650406504064
ecircscreen	segemehl	NCI-H23	2509	548	0.9666666666666668	count ≥ 5	0.90625	1909	1148	0.9439783011667212	I	O	IO	9964	0.3143006809848088
ecircscreen	segemehl	HLF	3046	636	0.9666666666666668	count ≥ 5	0.90625	2310	1372	0.9441539923954374	I	O	IO	11465	0.31861471861471863
ecircscreen	segemehl	SW480	2112	195	0.9666666666666668	count ≥ 5	0.90625	1968	339	0.9577887949718251	I	O	IO	9691	0.07317073170731707
ecircscreen	CircSplice	NCI-H23	3620	1517	0.9666666666666668	count ≥ 5	0.8823529411764706	1909	3228	0.9136854118715814	I	E	EI	9964	0.896280775275013
ecircscreen	CircSplice	HLF	4485	1921	0.9666666666666668	count ≥ 5	0.8823529411764706	2310	4096	0.9127564232061853	I	E	EI	11465	0.9415584415584416
ecircscreen	CircSplice	SW480	3632	1544	0.9666666666666668	count ≥ 5	0.8823529411764706	1968	3208	0.9144104009455405	I	E	EI	9691	0.8455284552845529
find_circ	circtools	NCI-H23	4885	2555	0.9402985074626866	count ≥ 5	0.9523809523809524	3043	4397	0.9474391674500005	J	F	FJ	9964	0.6053236937232994
find_circ	circtools	HLF	5943	3095	0.9402985074626866	count ≥ 5	0.9523809523809524	3569	5469	0.9476097368561359	J	F	FJ	11465	0.6651723171756795
find_circ	circtools	SW480	4863	2547	0.9402985074626866	count ≥ 5	0.9523809523809524	2972	4438	0.9475349299387006	J	F	FJ	9691	0.6362718707940781
find_circ	CIRCexplorer3	NCI-H23	5281	2509	0.9402985074626866	count ≥ 5	0.927536231884058	3043	4747	0.9325215469785081	J	A	AJ	9964	0.7354584291817285
find_circ	CIRCexplorer3	HLF	6160	2939	0.9402985074626866	count ≥ 5	0.927536231884058	3569	5530	0.9325421184144597	J	A	AJ	11465	0.7259736620902214
find_circ	CIRCexplorer3	SW480	5357	2539	0.9402985074626866	count ≥ 5	0.927536231884058	2972	4924	0.9323398644853352	J	A	AJ	9691	0.8024899057873486
find_circ	CirComPara2	NCI-H23	5395	2560	0.9402985074626866	count ≥ 5	0.9814814814814816	3043	4912	0.9657278938084215	J	B	BJ	9964	0.7729214590864278
find_circ	CirComPara2	HLF	6139	3010	0.9402985074626866	count ≥ 5	0.9814814814814816	3569	5580	0.9654161154006992	J	B	BJ	11465	0.7200896609694593
find_circ	CirComPara2	SW480	5568	2605	0.9402985074626866	count ≥ 5	0.9814814814814816	2972	5201	0.9665058545655563	J	B	BJ	9691	0.873485868102288
find_circ	circRNA_finder	NCI-H23	4000	2005	0.9402985074626866	count ≥ 5	0.953125	3043	2962	0.9466252469956629	J	C	CJ	9964	0.3144922773578705
find_circ	circRNA_finder	HLF	4842	2511	0.9402985074626866	count ≥ 5	0.953125	3569	3784	0.9468992755520643	J	C	CJ	11465	0.3566825441300084
find_circ	circRNA_finder	SW480	3979	1994	0.9402985074626866	count ≥ 5	0.953125	2972	3001	0.9467428912069488	J	C	CJ	9691	0.33882907133243606
find_circ	circseq_cup	NCI-H23	4921	906	0.9402985074626866	count ≥ 5	0.7297297297297297	3043	2784	0.8396938262873731	J	D	DJ	9964	0.6171541242195202
find_circ	circseq_cup	HLF	5641	818	0.9402985074626866	count ≥ 5	0.7297297297297297	3569	2890	0.846082101262308	J	D	DJ	11465	0.580554777248529
find_circ	circseq_cup	SW480	4839	879	0.9402985074626866	count ≥ 5	0.7297297297297297	2972	2746	0.8391754113355968	J	D	DJ	9691	0.6281965006729475
find_circ	CIRI2	NCI-H23	6476	2775	0.9402985074626866	count ≥ 5	0.913793103448276	3043	6208	0.9225117224533403	J	G	GJ	9964	1.1281629970423923
find_circ	CIRI2	HLF	7721	3266	0.9402985074626866	count ≥ 5	0.913793103448276	3569	7418	0.9224030776839575	J	G	GJ	11465	1.1633510787335388
find_circ	CIRI2	SW480	6566	2740	0.9402985074626866	count ≥ 5	0.913793103448276	2972	6334	0.9222579713540173	J	G	GJ	9691	1.2092866756393001
find_circ	CIRIquant	NCI-H23	4924	2413	0.9402985074626866	count ≥ 5	0.9830508474576272	3043	4294	0.9653194353539603	J	H	HJ	9964	0.6181399934275386
find_circ	CIRIquant	HLF	5801	2868	0.9402985074626866	count ≥ 5	0.9830508474576272	3569	5100	0.9654498437153336	J	H	HJ	11465	0.6253852619781451
find_circ	CIRIquant	SW480	5002	2437	0.9402985074626866	count ≥ 5	0.9830508474576272	2972	4467	0.9659706008566105	J	H	HJ	9691	0.6830417227456258
find_circ	ecircscreen	NCI-H23	3495	1457	0.9402985074626866	count ≥ 5	0.9666666666666668	3043	1909	0.9504634541348187	J	I	IJ	9964	0.14853762734143938
find_circ	ecircscreen	HLF	4107	1772	0.9402985074626866	count ≥ 5	0.9666666666666668	3569	2310	0.9506591891706632	J	I	IJ	11465	0.15074250490333427
find_circ	ecircscreen	SW480	3490	1450	0.9402985074626866	count ≥ 5	0.9666666666666668	2972	1968	0.9508030696718835	J	I	IJ	9691	0.17429340511440108
find_circ	find_circ	NCI-H23	3043	3043	0.9402985074626866	count ≥ 5	0.9402985074626866	3043	3043	0.9402985074626866	J	J	J	9964	0
find_circ	find_circ	HLF	3569	3569	0.9402985074626866	count ≥ 5	0.9402985074626866	3569	3569	0.9402985074626865	J	J	J	11465	0
find_circ	find_circ	SW480	2972	2972	0.9402985074626866	count ≥ 5	0.9402985074626866	2972	2972	0.9402985074626866	J	J	J	9691	0
find_circ	KNIFE	NCI-H23	3432	1490	0.9402985074626866	count ≥ 5	0.9047619047619048	3043	1879	0.9267322180529408	J	K	JK	9964	0.12783437397305292
find_circ	KNIFE	HLF	4049	1803	0.9402985074626866	count ≥ 5	0.9047619047619048	3569	2283	0.9264348601684478	J	K	JK	11465	0.13449145418884842
find_circ	KNIFE	SW480	3443	1554	0.9402985074626866	count ≥ 5	0.9047619047619048	2972	2025	0.9258975427900664	J	K	JK	9691	0.15847913862718707
find_circ	NCLscan	NCI-H23	3421	1363	0.9402985074626866	count ≥ 5	0.9310344827586208	3043	1741	0.9369271305793717	J	N	JN	9964	0.12421952021031876
find_circ	NCLscan	HLF	4054	1712	0.9402985074626866	count ≥ 5	0.9310344827586208	3569	2197	0.9367686666241793	J	N	JN	11465	0.1358924068366489
find_circ	NCLscan	SW480	3376	1388	0.9402985074626866	count ≥ 5	0.9310344827586208	2972	1792	0.9368138029560353	J	N	JN	9691	0.13593539703903096
find_circ	NCLcomparator	NCI-H23	3394	1341	0.9402985074626866	count ≥ 5	0.9545454545454546	3043	1692	0.9453894967898341	J	L	JL	9964	0.11534669733815314
find_circ	NCLcomparator	HLF	4028	1687	0.9402985074626866	count ≥ 5	0.9545454545454546	3569	2146	0.9456482797180882	J	L	JL	11465	0.1286074530680863
find_circ	NCLcomparator	SW480	3358	1372	0.9402985074626866	count ≥ 5	0.9545454545454546	2972	1758	0.9455936729957747	J	L	JL	9691	0.12987886944818305
find_circ	PFv2	NCI-H23	3830	171	0.9402985074626866	count ≥ 5	0.2714285714285714	3043	958	0.7801441963602916	J	M	JM	9964	0.258626355570161
find_circ	PFv2	HLF	4352	245	0.9402985074626866	count ≥ 5	0.2714285714285714	3569	1028	0.7907230682103328	J	M	JM	11465	0.21938918464555898
find_circ	PFv2	SW480	3607	217	0.9402985074626866	count ≥ 5	0.2714285714285714	2972	852	0.7912720468191023	J	M	JM	9691	0.21366083445491252
find_circ	segemehl	NCI-H23	3482	709	0.9402985074626866	count ≥ 5	0.90625	3043	1148	0.9309719298995359	J	O	JO	9964	0.1442655274400263
find_circ	segemehl	HLF	4082	859	0.9402985074626866	count ≥ 5	0.90625	3569	1372	0.9308440342307891	J	O	JO	11465	0.14373774166433176
find_circ	segemehl	SW480	3071	240	0.9402985074626866	count ≥ 5	0.90625	2972	339	0.9368124174506507	J	O	JO	9691	0.03331090174966353
find_circ	CircSplice	NCI-H23	4172	2099	0.9402985074626866	count ≥ 5	0.8823529411764706	3043	3228	0.9104710018061876	J	E	EJ	9964	0.37101544528425895
find_circ	CircSplice	HLF	5035	2630	0.9402985074626866	count ≥ 5	0.8823529411764706	3569	4096	0.909333727357228	J	E	EJ	11465	0.41075931633510787
find_circ	CircSplice	SW480	4124	2056	0.9402985074626866	count ≥ 5	0.8823529411764706	2972	3208	0.9102193203031104	J	E	EJ	9691	0.3876177658142665
KNIFE	circtools	NCI-H23	4553	1723	0.9047619047619048	count ≥ 5	0.9523809523809524	1879	4397	0.9381240705332484	K	F	FK	9964	1.4230973922299095
KNIFE	circtools	HLF	5622	2130	0.9047619047619048	count ≥ 5	0.9523809523809524	2283	5469	0.9383569217160548	K	F	FK	11465	1.4625492772667543
KNIFE	circtools	SW480	4629	1834	0.9047619047619048	count ≥ 5	0.9523809523809524	2025	4438	0.9374608577765007	K	F	FK	9691	1.285925925925926
KNIFE	CIRCexplorer3	NCI-H23	4887	1739	0.9047619047619048	count ≥ 5	0.927536231884058	1879	4747	0.9210778919108424	K	A	AK	9964	1.6008515167642363
KNIFE	CIRCexplorer3	HLF	5686	2127	0.9047619047619048	count ≥ 5	0.927536231884058	2283	5530	0.9208814528209739	K	A	AK	11465	1.4905825667980728
KNIFE	CIRCexplorer3	SW480	5089	1860	0.9047619047619048	count ≥ 5	0.927536231884058	2025	4924	0.9208995917311784	K	A	AK	9691	1.5130864197530864
KNIFE	CirComPara2	NCI-H23	5050	1741	0.9047619047619048	count ≥ 5	0.9814814814814816	1879	4912	0.9602539620210068	K	B	BK	9964	1.687599787120809
KNIFE	CirComPara2	HLF	5753	2110	0.9047619047619048	count ≥ 5	0.9814814814814816	2283	5580	0.9592061675236038	K	B	BK	11465	1.5199299167761717
KNIFE	CirComPara2	SW480	5341	1885	0.9047619047619048	count ≥ 5	0.9814814814814816	2025	5201	0.9599817384899035	K	B	BK	9691	1.6375308641975308
KNIFE	circRNA_finder	NCI-H23	3432	1409	0.9047619047619048	count ≥ 5	0.953125	1879	2962	0.9343532057524518	K	C	CK	9964	0.8265034592868548
KNIFE	circRNA_finder	HLF	4245	1822	0.9047619047619048	count ≥ 5	0.953125	2283	3784	0.9349260637170642	K	C	CK	11465	0.859395532194481
KNIFE	circRNA_finder	SW480	3549	1477	0.9047619047619048	count ≥ 5	0.953125	2025	3001	0.9336392722130634	K	C	CK	9691	0.7525925925925926
KNIFE	circseq_cup	NCI-H23	4025	638	0.9047619047619048	count ≥ 5	0.7297297297297297	1879	2784	0.8002606018904539	K	D	DK	9964	1.142096860031932
KNIFE	circseq_cup	HLF	4624	549	0.9047619047619048	count ≥ 5	0.7297297297297297	2283	2890	0.8069766764914649	K	D	DK	11465	1.0254051686377574
KNIFE	circseq_cup	SW480	4131	640	0.9047619047619048	count ≥ 5	0.7297297297297297	2025	2746	0.8040202672355261	K	D	DK	9691	1.04
KNIFE	CIRI2	NCI-H23	6308	1779	0.9047619047619048	count ≥ 5	0.913793103448276	1879	6208	0.9116947205706092	K	G	GK	9964	2.3571048430015966
KNIFE	CIRI2	HLF	7526	2175	0.9047619047619048	count ≥ 5	0.913793103448276	2283	7418	0.9116677321874795	K	G	GK	11465	2.296539640823478
KNIFE	CIRI2	SW480	6432	1927	0.9047619047619048	count ≥ 5	0.913793103448276	2025	6334	0.9116052607230813	K	G	GK	9691	2.176296296296296
KNIFE	CIRIquant	NCI-H23	4541	1632	0.9047619047619048	count ≥ 5	0.9830508474576272	1879	4294	0.9592204694687624	K	H	HK	9964	1.4167110164981374
KNIFE	CIRIquant	HLF	5362	2021	0.9047619047619048	count ≥ 5	0.9830508474576272	2283	5100	0.9588420358398113	K	H	HK	11465	1.348664038545773
KNIFE	CIRIquant	SW480	4713	1779	0.9047619047619048	count ≥ 5	0.9830508474576272	2025	4467	0.9586307752212072	K	H	HK	9691	1.3274074074074074
KNIFE	ecircscreen	NCI-H23	2697	1091	0.9047619047619048	count ≥ 5	0.9666666666666668	1879	1909	0.9359594207271082	K	I	IK	9964	0.4353379457158063
KNIFE	ecircscreen	HLF	3233	1360	0.9047619047619048	count ≥ 5	0.9666666666666668	2283	2310	0.9358962396192966	K	I	IK	11465	0.4161191414805081
KNIFE	ecircscreen	SW480	2820	1173	0.9047619047619048	count ≥ 5	0.9666666666666668	2025	1968	0.9352724410575651	K	I	IK	9691	0.3925925925925926
KNIFE	find_circ	NCI-H23	3432	1490	0.9047619047619048	count ≥ 5	0.9402985074626866	1879	3043	0.9267322180529408	K	J	JK	9964	0.8265034592868548
KNIFE	find_circ	HLF	4049	1803	0.9047619047619048	count ≥ 5	0.9402985074626866	2283	3569	0.9264348601684478	K	J	JK	11465	0.7735435830048182
KNIFE	find_circ	SW480	3443	1554	0.9047619047619048	count ≥ 5	0.9402985074626866	2025	2972	0.9258975427900664	K	J	JK	9691	0.7002469135802469
KNIFE	KNIFE	NCI-H23	1879	1879	0.9047619047619048	count ≥ 5	0.9047619047619048	1879	1879	0.9047619047619048	K	K	K	9964	0
KNIFE	KNIFE	HLF	2283	2283	0.9047619047619048	count ≥ 5	0.9047619047619048	2283	2283	0.9047619047619047	K	K	K	11465	0
KNIFE	KNIFE	SW480	2025	2025	0.9047619047619048	count ≥ 5	0.9047619047619048	2025	2025	0.9047619047619048	K	K	K	9691	0
KNIFE	NCLscan	NCI-H23	2466	1154	0.9047619047619048	count ≥ 5	0.9310344827586208	1879	1741	0.9173974181023143	K	N	KN	9964	0.31240021287919106
KNIFE	NCLscan	HLF	2991	1489	0.9047619047619048	count ≥ 5	0.9310344827586208	2283	2197	0.917646023926812	K	N	KN	11465	0.31011826544021026
KNIFE	NCLscan	SW480	2599	1218	0.9047619047619048	count ≥ 5	0.9310344827586208	2025	1792	0.9170963191632971	K	N	KN	9691	0.2834567901234568
KNIFE	NCLcomparator	NCI-H23	2448	1123	0.9047619047619048	count ≥ 5	0.9545454545454546	1879	1692	0.9283501899015761	K	L	KL	9964	0.30282064928153274
KNIFE	NCLcomparator	HLF	2980	1449	0.9047619047619048	count ≥ 5	0.9545454545454546	2283	2146	0.9288837150656973	K	L	KL	11465	0.3053000438020149
KNIFE	NCLcomparator	SW480	2586	1197	0.9047619047619048	count ≥ 5	0.9545454545454546	2025	1758	0.9278968454226186	K	L	KL	9691	0.277037037037037
KNIFE	PFv2	NCI-H23	2687	150	0.9047619047619048	count ≥ 5	0.2714285714285714	1879	958	0.6908974939993622	K	M	KM	9964	0.43001596593932945
KNIFE	PFv2	HLF	3110	201	0.9047619047619048	count ≥ 5	0.2714285714285714	2283	1028	0.708124433705829	K	M	KM	11465	0.3622426631625055
KNIFE	PFv2	SW480	2662	215	0.9047619047619048	count ≥ 5	0.2714285714285714	2025	852	0.7172054223149114	K	M	KM	9691	0.3145679012345679
KNIFE	segemehl	NCI-H23	2419	608	0.9047619047619048	count ≥ 5	0.90625	1879	1148	0.905326269919927	K	O	KO	9964	0.28738690792974986
KNIFE	segemehl	HLF	2927	728	0.9047619047619048	count ≥ 5	0.90625	2283	1372	0.9053205002931405	K	O	KO	11465	0.2820849759088918
KNIFE	segemehl	SW480	2131	233	0.9047619047619048	count ≥ 5	0.90625	2025	339	0.9049752991298041	K	O	KO	9691	0.05234567901234568
KNIFE	CircSplice	NCI-H23	3615	1492	0.9047619047619048	count ≥ 5	0.8823529411764706	1879	3228	0.8905977899285816	K	E	EK	9964	0.9238956891963811
KNIFE	CircSplice	HLF	4466	1913	0.9047619047619048	count ≥ 5	0.8823529411764706	2283	4096	0.8903729543236012	K	E	EK	11465	0.9561979851073149
KNIFE	CircSplice	SW480	3682	1551	0.9047619047619048	count ≥ 5	0.8823529411764706	2025	3208	0.8910244778209392	K	E	EK	9691	0.8182716049382716
NCLscan	circtools	NCI-H23	4489	1649	0.9310344827586208	count ≥ 5	0.9523809523809524	1741	4397	0.9463261782505388	N	F	FN	9964	1.578403216542217
NCLscan	circtools	HLF	5569	2097	0.9310344827586208	count ≥ 5	0.9523809523809524	2197	5469	0.9462632647002501	N	F	FN	11465	1.5348202093764225
NCLscan	circtools	SW480	4530	1700	0.9310344827586208	count ≥ 5	0.9523809523809524	1792	4438	0.946240844264866	N	F	FN	9691	1.5279017857142858
NCLscan	CIRCexplorer3	NCI-H23	4839	1649	0.9310344827586208	count ≥ 5	0.927536231884058	1741	4747	0.9284749579587519	N	A	AN	9964	1.7794371051120046
NCLscan	CIRCexplorer3	HLF	5685	2042	0.9310344827586208	count ≥ 5	0.927536231884058	2197	5530	0.9285308814468138	N	A	AN	11465	1.5876194811106055
NCLscan	CIRCexplorer3	SW480	5037	1679	0.9310344827586208	count ≥ 5	0.927536231884058	1792	4924	0.9284696543925774	N	A	AN	9691	1.8108258928571428
NCLscan	CirComPara2	NCI-H23	4945	1708	0.9310344827586208	count ≥ 5	0.9814814814814816	1741	4912	0.9682801851074397	N	B	BN	9964	1.8403216542217116
NCLscan	CirComPara2	HLF	5614	2163	0.9310344827586208	count ≥ 5	0.9814814814814816	2197	5580	0.967230220559002	N	B	BN	11465	1.5553026854802003
NCLscan	CirComPara2	SW480	5219	1774	0.9310344827586208	count ≥ 5	0.9814814814814816	1792	5201	0.9685541224493972	N	B	BN	9691	1.9123883928571428
NCLscan	circRNA_finder	NCI-H23	3278	1425	0.9310344827586208	count ≥ 5	0.953125	1741	2962	0.9449473281911034	N	C	CN	9964	0.8828259620907525
NCLscan	circRNA_finder	HLF	4138	1843	0.9310344827586208	count ≥ 5	0.953125	2197	3784	0.9450104929979418	N	C	CN	11465	0.8834774692762859
NCLscan	circRNA_finder	SW480	3356	1437	0.9310344827586208	count ≥ 5	0.953125	1792	3001	0.9448658289387541	N	C	CN	9691	0.8727678571428571
NCLscan	circseq_cup	NCI-H23	3957	568	0.9310344827586208	count ≥ 5	0.7297297297297297	1741	2784	0.8071820115028346	N	D	DN	9964	1.2728317059161403
NCLscan	circseq_cup	HLF	4573	514	0.9310344827586208	count ≥ 5	0.7297297297297297	2197	2890	0.8166702727618652	N	D	DN	11465	1.081474738279472
NCLscan	circseq_cup	SW480	3992	546	0.9310344827586208	count ≥ 5	0.7297297297297297	1792	2746	0.8092224836803186	N	D	DN	9691	1.2276785714285714
NCLscan	CIRI2	NCI-H23	6259	1690	0.9310344827586208	count ≥ 5	0.913793103448276	1741	6208	0.9175693320782057	N	G	GN	9964	2.595060310166571
NCLscan	CIRI2	HLF	7480	2135	0.9310344827586208	count ≥ 5	0.913793103448276	2197	7418	0.9177327093083725	N	G	GN	11465	2.404642694583523
NCLscan	CIRI2	SW480	6379	1747	0.9310344827586208	count ≥ 5	0.913793103448276	1792	6334	0.9175952880069934	N	G	GN	9691	2.5597098214285716
NCLscan	CIRIquant	NCI-H23	4506	1529	0.9310344827586208	count ≥ 5	0.9830508474576272	1741	4294	0.968044966605768	N	H	HN	9964	1.588167719701321
NCLscan	CIRIquant	HLF	5375	1922	0.9310344827586208	count ≥ 5	0.9830508474576272	2197	5100	0.9673896232225008	N	H	HN	11465	1.4465179790623577
NCLscan	CIRIquant	SW480	4676	1583	0.9310344827586208	count ≥ 5	0.9830508474576272	1792	4467	0.9681581608398576	N	H	HN	9691	1.609375
NCLscan	ecircscreen	NCI-H23	2636	1014	0.9310344827586208	count ≥ 5	0.9666666666666668	1741	1909	0.9496706030546372	N	I	IN	9964	0.5140723721998851
NCLscan	ecircscreen	HLF	3223	1284	0.9310344827586208	count ≥ 5	0.9666666666666668	2197	2310	0.9492972617307943	N	I	IN	11465	0.46700045516613564
NCLscan	ecircscreen	SW480	2704	1056	0.9310344827586208	count ≥ 5	0.9666666666666668	1792	1968	0.9496845194424066	N	I	IN	9691	0.5089285714285714
NCLscan	find_circ	NCI-H23	3421	1363	0.9310344827586208	count ≥ 5	0.9402985074626866	1741	3043	0.9369271305793717	N	J	JN	9964	0.9649626651349799
NCLscan	find_circ	HLF	4054	1712	0.9310344827586208	count ≥ 5	0.9402985074626866	2197	3569	0.9367686666241793	N	J	JN	11465	0.8452435138825671
NCLscan	find_circ	SW480	3376	1388	0.9310344827586208	count ≥ 5	0.9402985074626866	1792	2972	0.9368138029560353	N	J	JN	9691	0.8839285714285714
NCLscan	KNIFE	NCI-H23	2466	1154	0.9310344827586208	count ≥ 5	0.9047619047619048	1741	1879	0.9173974181023143	N	K	KN	9964	0.4164273406088455
NCLscan	KNIFE	HLF	2991	1489	0.9310344827586208	count ≥ 5	0.9047619047619048	2197	2283	0.917646023926812	N	K	KN	11465	0.3614019116977697
NCLscan	KNIFE	SW480	2599	1218	0.9310344827586208	count ≥ 5	0.9047619047619048	1792	2025	0.9170963191632971	N	K	KN	9691	0.45033482142857145
NCLscan	NCLscan	NCI-H23	1741	1741	0.9310344827586208	count ≥ 5	0.9310344827586208	1741	1741	0.9310344827586208	N	N	N	9964	0
NCLscan	NCLscan	HLF	2197	2197	0.9310344827586208	count ≥ 5	0.9310344827586208	2197	2197	0.9310344827586208	N	N	N	11465	0
NCLscan	NCLscan	SW480	1792	1792	0.9310344827586208	count ≥ 5	0.9310344827586208	1792	1792	0.9310344827586208	N	N	N	9691	0
NCLscan	NCLcomparator	NCI-H23	1741	1692	0.9310344827586208	count ≥ 5	0.9545454545454546	1741	1692	0.942622179893291	N	L	LN	9964	0
NCLscan	NCLcomparator	HLF	2197	2146	0.9310344827586208	count ≥ 5	0.9545454545454546	2197	2146	0.9426519235724695	N	L	LN	11465	0
NCLscan	NCLcomparator	SW480	1792	1758	0.9310344827586208	count ≥ 5	0.9545454545454546	1792	1758	0.942677380899819	N	L	LN	9691	0
NCLscan	PFv2	NCI-H23	2562	137	0.9310344827586208	count ≥ 5	0.2714285714285714	1741	958	0.696909820641471	N	M	MN	9964	0.47156806433084436
NCLscan	PFv2	HLF	3042	183	0.9310344827586208	count ≥ 5	0.2714285714285714	2197	1028	0.720778706992019	N	M	MN	11465	0.38461538461538464
NCLscan	PFv2	SW480	2463	181	0.9310344827586208	count ≥ 5	0.2714285714285714	1792	852	0.7184837125418272	N	M	MN	9691	0.3744419642857143
NCLscan	segemehl	NCI-H23	2310	579	0.9310344827586208	count ≥ 5	0.90625	1741	1148	0.9211858894021319	N	O	NO	9964	0.32682366456059736
NCLscan	segemehl	HLF	2868	701	0.9310344827586208	count ≥ 5	0.90625	2197	1372	0.9215067970357774	N	O	NO	11465	0.3054164770141102
NCLscan	segemehl	SW480	1905	226	0.9310344827586208	count ≥ 5	0.90625	1792	339	0.9270917611935469	N	O	NO	9691	0.06305803571428571
NCLscan	CircSplice	NCI-H23	3456	1513	0.9310344827586208	count ≥ 5	0.8823529411764706	1741	3228	0.8994096052727724	N	E	EN	9964	0.9850660539919587
NCLscan	CircSplice	HLF	4348	1945	0.9310344827586208	count ≥ 5	0.8823529411764706	2197	4096	0.89934854690600885	N	E	EN	11465	0.9790623577605826
NCLscan	CircSplice	SW480	3481	1519	0.9310344827586208	count ≥ 5	0.8823529411764706	1792	3208	0.8998004056795132	N	E	EN	9691	0.9425223214285714
NCLcomparator	circtools	NCI-H23	4486	1603	0.9545454545454546	count ≥ 5	0.9523809523809524	1692	4397	0.9529824202184196	L	F	FL	9964	1.6513002364066194
NCLcomparator	circtools	HLF	5567	2048	0.9545454545454546	count ≥ 5	0.9523809523809524	2146	5469	0.9529909355254069	L	F	FL	11465	1.5941286113699906
NCLcomparator	circtools	SW480	4527	1669	0.9545454545454546	count ≥ 5	0.9523809523809524	1758	4438	0.9529950896961872	L	F	FL	9691	1.575085324232082
NCLcomparator	CIRCexplorer3	NCI-H23	4833	1606	0.9545454545454546	count ≥ 5	0.927536231884058	1692	4747	0.9346335458680746	L	A	AL	9964	1.8563829787234043
NCLcomparator	CIRCexplorer3	HLF	5684	1992	0.9545454545454546	count ≥ 5	0.927536231884058	2146	5530	0.9350872730293625	L	A	AL	11465	1.6486486486486487
NCLcomparator	CIRCexplorer3	SW480	5036	1646	0.9545454545454546	count ≥ 5	0.927536231884058	1758	4924	0.9346422201269098	L	A	AL	9691	1.8646188850967007
NCLcomparator	CirComPara2	NCI-H23	4944	1660	0.9545454545454546	count ≥ 5	0.9814814814814816	1692	4912	0.9745802462337896	L	B	BL	9964	1.9219858156028369
NCLcomparator	CirComPara2	HLF	5614	2112	0.9545454545454546	count ≥ 5	0.9814814814814816	2146	5580	0.9739996391562534	L	B	BL	11465	1.6160298229263748
NCLcomparator	CirComPara2	SW480	5217	1742	0.9545454545454546	count ≥ 5	0.9814814814814816	1758	5201	0.974676834929745	L	B	BL	9691	1.9675767918088738
NCLcomparator	circRNA_finder	NCI-H23	3262	1392	0.9545454545454546	count ≥ 5	0.953125	1692	2962	0.9536414179396023	L	C	CL	9964	0.9278959810874704
