tool_1	tool_2	cell_line	nr_union	nr_intersection	perc_compound_val_1	count_group	perc_compound_val_2	total_n_1	total_n_2	w_val_rate	tool_lt_1	tool_lt_2	tool_combo
find_circ	NCLscan	HLF	4996	770	0.931033145958519	count ≥ 5	0.9482758620689656	3569	2197	0.937603081320061	J	N	JN
find_circ	NCLscan	SW480	4094	670	0.931033145958519	count ≥ 5	0.9482758620689656	2972	1792	0.9375190710781496	J	N	JN
find_circ	NCLcomparator	NCI-H23	4133	602	0.931033145958519	count ≥ 5	0.9276515151515152	3043	1692	0.9298247575054143	J	L	JL
find_circ	NCLcomparator	HLF	4955	760	0.931033145958519	count ≥ 5	0.9276515151515152	3569	2146	0.9297633332355391	J	L	JL
find_circ	NCLcomparator	SW480	4067	663	0.931033145958519	count ≥ 5	0.9276515151515152	2972	1758	0.9297762945930408	J	L	JL
find_circ	PFv2	NCI-H23	3830	171	0.931033145958519	count ≥ 5	0.2439538043478261	3043	958	0.7665187722361887	J	M	JM
find_circ	PFv2	HLF	4352	245	0.931033145958519	count ≥ 5	0.2439538043478261	3569	1028	0.7773856447238459	J	M	JM
find_circ	PFv2	SW480	3607	217	0.931033145958519	count ≥ 5	0.2439538043478261	2972	852	0.777949568800488	J	M	JM
find_circ	segemehl	NCI-H23	3482	709	0.931033145958519	count ≥ 5	0.8947784810126582	3043	1148	0.9211022570637807	J	O	JO
find_circ	segemehl	HLF	4082	859	0.931033145958519	count ≥ 5	0.8947784810126582	3569	1372	0.920966074453617	J	O	JO
find_circ	segemehl	SW480	3071	240	0.931033145958519	count ≥ 5	0.8947784810126582	2972	339	0.9273211763370612	J	O	JO
find_circ	CircSplice	NCI-H23	4172	2099	0.931033145958519	count ≥ 5	0.8546995936532509	3043	3228	0.8917404164350929	J	E	EJ
find_circ	CircSplice	HLF	5035	2630	0.931033145958519	count ≥ 5	0.8546995936532509	3569	4096	0.8902422483404657	J	E	EJ
find_circ	CircSplice	SW480	4124	2056	0.931033145958519	count ≥ 5	0.8546995936532509	2972	3208	0.8914088683217392	J	E	EJ
KNIFE	circtools	NCI-H23	5476	800	0.927353034804754	count ≥ 5	0.9561507936507936	1879	4397	0.9475289024985138	K	F	FK
KNIFE	circtools	HLF	6781	971	0.927353034804754	count ≥ 5	0.9561507936507936	2283	5469	0.9476697199349128	K	F	FK
KNIFE	circtools	SW480	5594	869	0.927353034804754	count ≥ 5	0.9561507936507936	2025	4438	0.9471278226368326	K	F	FK
KNIFE	CIRCexplorer3	NCI-H23	5823	803	0.927353034804754	count ≥ 5	0.947398190045249	1879	4747	0.9417137881893947	K	A	AK
KNIFE	CIRCexplorer3	HLF	6849	964	0.927353034804754	count ≥ 5	0.947398190045249	2283	5530	0.9415408894674876	K	A	AK
KNIFE	CIRCexplorer3	SW480	6074	875	0.927353034804754	count ≥ 5	0.947398190045249	2025	4924	0.9415568546931116	K	A	AK
KNIFE	CirComPara2	NCI-H23	5983	808	0.927353034804754	count ≥ 5	0.9625	1879	4912	0.9527751954643104	K	B	BK
KNIFE	CirComPara2	HLF	6906	957	0.927353034804754	count ≥ 5	0.9625	2283	5580	0.9522951772172521	K	B	BK
KNIFE	CirComPara2	SW480	6340	886	0.927353034804754	count ≥ 5	0.9625	2025	5201	0.9526504837364554	K	B	BK
KNIFE	circRNA_finder	NCI-H23	4200	641	0.927353034804754	count ≥ 5	0.9368589743589744	1879	2962	0.9331693109790157	K	C	CK
KNIFE	circRNA_finder	HLF	5253	814	0.927353034804754	count ≥ 5	0.9368589743589744	2283	3784	0.9332819082633281	K	C	CK
KNIFE	circRNA_finder	SW480	4325	701	0.927353034804754	count ≥ 5	0.9368589743589744	2025	3001	0.9330289847852982	K	C	CK
KNIFE	circseq_cup	NCI-H23	4362	301	0.927353034804754	count ≥ 5	0.7788351732013704	1879	2784	0.8386818517243723	K	D	DK
KNIFE	circseq_cup	HLF	4926	247	0.927353034804754	count ≥ 5	0.7788351732013704	2283	2890	0.8443805584788737	K	D	DK
KNIFE	circseq_cup	SW480	4467	304	0.927353034804754	count ≥ 5	0.7788351732013704	2025	2746	0.841871993521398	K	D	DK
KNIFE	CIRI2	NCI-H23	7263	824	0.927353034804754	count ≥ 5	0.9413793103448276	1879	6208	0.9381203302854979	K	G	GK
KNIFE	CIRI2	HLF	8708	993	0.927353034804754	count ≥ 5	0.9413793103448276	2283	7418	0.9380784148641567	K	G	GK
KNIFE	CIRI2	SW480	7449	910	0.927353034804754	count ≥ 5	0.9413793103448276	2025	6334	0.9379813909802327	K	G	GK
KNIFE	CIRIquant	NCI-H23	5420	753	0.927353034804754	count ≥ 5	0.9623376623376624	1879	4294	0.9516886885592183	K	H	HK
KNIFE	CIRIquant	HLF	6460	923	0.927353034804754	count ≥ 5	0.9623376623376624	2283	5100	0.9515195796263486	K	H	HK
KNIFE	CIRIquant	SW480	5645	847	0.927353034804754	count ≥ 5	0.9623376623376624	2025	4467	0.9514251745443568	K	H	HK
KNIFE	ecircscreen	NCI-H23	3360	428	0.927353034804754	count ≥ 5	0.9459915611814346	1879	1909	0.9367461041957474	K	I	IK
KNIFE	ecircscreen	HLF	4070	523	0.927353034804754	count ≥ 5	0.9459915611814346	2283	2310	0.9367270813821832	K	I	IK
KNIFE	ecircscreen	SW480	3529	464	0.927353034804754	count ≥ 5	0.9459915611814346	2025	1968	0.9365392656861232	K	I	IK
KNIFE	find_circ	NCI-H23	4239	683	0.927353034804754	count ≥ 5	0.931033145958519	1879	3043	0.9296282437118867	K	J	JK
KNIFE	find_circ	HLF	5041	811	0.927353034804754	count ≥ 5	0.931033145958519	2283	3569	0.9295974498265904	K	J	JK
KNIFE	find_circ	SW480	4267	730	0.927353034804754	count ≥ 5	0.931033145958519	2025	2972	0.9295418061373515	K	J	JK
KNIFE	KNIFE	NCI-H23	1879	1879	0.927353034804754	count ≥ 5	0.927353034804754	1879	1879	0.9273530348047541	K	K	K
KNIFE	KNIFE	HLF	2283	2283	0.927353034804754	count ≥ 5	0.927353034804754	2283	2283	0.927353034804754	K	K	K
KNIFE	KNIFE	SW480	2025	2025	0.927353034804754	count ≥ 5	0.927353034804754	2025	2025	0.927353034804754	K	K	K
KNIFE	NCLscan	NCI-H23	2466	1154	0.927353034804754	count ≥ 5	0.9482758620689656	1879	1741	0.9374156431658017	K	N	KN
KNIFE	NCLscan	HLF	2991	1489	0.927353034804754	count ≥ 5	0.9482758620689656	2283	2197	0.937613626657315	K	N	KN
KNIFE	NCLscan	SW480	2599	1218	0.927353034804754	count ≥ 5	0.9482758620689656	2025	1792	0.9371758554642948	K	N	KN
KNIFE	NCLcomparator	NCI-H23	2448	1123	0.927353034804754	count ≥ 5	0.9276515151515152	1879	1692	0.927494459824838	K	L	KL
KNIFE	NCLcomparator	HLF	2980	1449	0.927353034804754	count ≥ 5	0.9276515151515152	2283	2146	0.9274976586079036	K	L	KL
KNIFE	NCLcomparator	SW480	2586	1197	0.927353034804754	count ≥ 5	0.9276515151515152	2025	1758	0.9274917417700212	K	L	KL
KNIFE	PFv2	NCI-H23	2781	56	0.927353034804754	count ≥ 5	0.2439538043478261	1879	958	0.6965823394301551	K	M	KM
KNIFE	PFv2	HLF	3229	82	0.927353034804754	count ≥ 5	0.2439538043478261	2283	1028	0.7151710931225667	K	M	KM
KNIFE	PFv2	SW480	2780	97	0.927353034804754	count ≥ 5	0.2439538043478261	2025	852	0.7249699467445168	K	M	KM
KNIFE	segemehl	NCI-H23	2732	295	0.927353034804754	count ≥ 5	0.8947784810126582	1879	1148	0.9149990249754425	K	O	KO
KNIFE	segemehl	HLF	3323	332	0.927353034804754	count ≥ 5	0.8947784810126582	2283	1372	0.915125322683617	K	O	KO
KNIFE	segemehl	SW480	2255	109	0.927353034804754	count ≥ 5	0.8947784810126582	2025	339	0.9226818107203546	K	O	KO
KNIFE	CircSplice	NCI-H23	4433	674	0.927353034804754	count ≥ 5	0.8546995936532509	1879	3228	0.8814307109282998	K	E	EK
KNIFE	CircSplice	HLF	5511	868	0.927353034804754	count ≥ 5	0.8546995936532509	2283	4096	0.8807017579656636	K	E	EK
KNIFE	CircSplice	SW480	4497	736	0.927353034804754	count ≥ 5	0.8546995936532509	2025	3208	0.8828141012649066	K	E	EK
NCLscan	circtools	NCI-H23	5386	752	0.9482758620689656	count ≥ 5	0.9561507936507936	1741	4397	0.9539171253738365	N	F	FN
NCLscan	circtools	HLF	6713	953	0.9482758620689656	count ≥ 5	0.9561507936507936	2197	5469	0.953893915919868	N	F	FN
NCLscan	circtools	SW480	5421	809	0.9482758620689656	count ≥ 5	0.9561507936507936	1792	4438	0.9538856447913016	N	F	FN
NCLscan	CIRCexplorer3	NCI-H23	5742	746	0.9482758620689656	count ≥ 5	0.947398190045249	1741	4747	0.9476337059196771	N	A	AN
NCLscan	CIRCexplorer3	HLF	6812	915	0.9482758620689656	count ≥ 5	0.947398190045249	2197	5530	0.9476477364974434	N	A	AN
NCLscan	CIRCexplorer3	SW480	5917	799	0.9482758620689656	count ≥ 5	0.947398190045249	1792	4924	0.9476323753142334	N	A	AN
NCLscan	CirComPara2	NCI-H23	5875	778	0.9482758620689656	count ≥ 5	0.9625	1741	4912	0.9587777357375724	N	B	BN
NCLscan	CirComPara2	HLF	6800	977	0.9482758620689656	count ≥ 5	0.9625	2197	5580	0.9584816856069844	N	B	BN
NCLscan	CirComPara2	SW480	6153	840	0.9482758620689656	count ≥ 5	0.9625	1792	5201	0.9588549756653205	N	B	BN
NCLscan	circRNA_finder	NCI-H23	4060	643	0.9482758620689656	count ≥ 5	0.9368589743589744	1741	2962	0.9410853833538914	N	C	CN
NCLscan	circRNA_finder	HLF	5163	818	0.9482758620689656	count ≥ 5	0.9368589743589744	2197	3784	0.9410527383280181	N	C	CN
NCLscan	circRNA_finder	SW480	4114	679	0.9482758620689656	count ≥ 5	0.9368589743589744	1792	3001	0.9411275040431604	N	C	CN
NCLscan	circseq_cup	NCI-H23	4263	262	0.9482758620689656	count ≥ 5	0.7788351732013704	1741	2784	0.8440277122772782	N	D	DN
NCLscan	circseq_cup	HLF	4855	232	0.9482758620689656	count ≥ 5	0.7788351732013704	2197	2890	0.8520140985880633	N	D	DN
NCLscan	circseq_cup	SW480	4295	243	0.9482758620689656	count ≥ 5	0.7788351732013704	1792	2746	0.8457452028291206	N	D	DN
NCLscan	CIRI2	NCI-H23	7176	773	0.9482758620689656	count ≥ 5	0.9413793103448276	1741	6208	0.9428898017967994	N	G	GN
NCLscan	CIRI2	HLF	8650	965	0.9482758620689656	count ≥ 5	0.9413793103448276	2197	7418	0.9429551526888661	N	G	GN
NCLscan	CIRI2	SW480	7295	831	0.9482758620689656	count ≥ 5	0.9413793103448276	1792	6334	0.9429001841683146	N	G	GN
NCLscan	CIRIquant	NCI-H23	5341	694	0.9482758620689656	count ≥ 5	0.9623376623376624	1741	4294	0.9582810601391866	N	H	HN
NCLscan	CIRIquant	HLF	6426	871	0.9482758620689656	count ≥ 5	0.9623376623376624	2197	5100	0.9581038984360142	N	H	HN
NCLscan	CIRIquant	SW480	5513	746	0.9482758620689656	count ≥ 5	0.9623376623376624	1792	4467	0.9583116604074013	N	H	HN
NCLscan	ecircscreen	NCI-H23	3263	387	0.9482758620689656	count ≥ 5	0.9459915611814346	1741	1909	0.9470811414129938	N	I	IN
NCLscan	ecircscreen	HLF	4015	492	0.9482758620689656	count ≥ 5	0.9459915611814346	2197	2310	0.9471050755035793	N	I	IN
NCLscan	ecircscreen	SW480	3329	431	0.9482758620689656	count ≥ 5	0.9459915611814346	1792	1968	0.9470802492640026	N	I	IN
NCLscan	find_circ	NCI-H23	4171	613	0.9482758620689656	count ≥ 5	0.931033145958519	1741	3043	0.9373081394259705	N	J	JN
NCLscan	find_circ	HLF	4996	770	0.9482758620689656	count ≥ 5	0.931033145958519	2197	3569	0.937603081320061	N	J	JN
NCLscan	find_circ	SW480	4094	670	0.9482758620689656	count ≥ 5	0.931033145958519	1792	2972	0.9375190710781496	N	J	JN
NCLscan	KNIFE	NCI-H23	2466	1154	0.9482758620689656	count ≥ 5	0.927353034804754	1741	1879	0.9374156431658017	N	K	KN
NCLscan	KNIFE	HLF	2991	1489	0.9482758620689656	count ≥ 5	0.927353034804754	2197	2283	0.937613626657315	N	K	KN
NCLscan	KNIFE	SW480	2599	1218	0.9482758620689656	count ≥ 5	0.927353034804754	1792	2025	0.9371758554642948	N	K	KN
NCLscan	NCLscan	NCI-H23	1741	1741	0.9482758620689656	count ≥ 5	0.9482758620689656	1741	1741	0.9482758620689655	N	N	N
NCLscan	NCLscan	HLF	2197	2197	0.9482758620689656	count ≥ 5	0.9482758620689656	2197	2197	0.9482758620689657	N	N	N
NCLscan	NCLscan	SW480	1792	1792	0.9482758620689656	count ≥ 5	0.9482758620689656	1792	1792	0.9482758620689656	N	N	N
NCLscan	NCLcomparator	NCI-H23	1741	1692	0.9482758620689656	count ≥ 5	0.9276515151515152	1741	1692	0.938110876638052	N	L	LN
NCLscan	NCLcomparator	HLF	2197	2146	0.9482758620689656	count ≥ 5	0.9276515151515152	2197	2146	0.9380847848217061	N	L	LN
NCLscan	NCLcomparator	SW480	1792	1758	0.9482758620689656	count ≥ 5	0.9276515151515152	1792	1758	0.9380624530884367	N	L	LN
NCLscan	PFv2	NCI-H23	2647	52	0.9482758620689656	count ≥ 5	0.2439538043478261	1741	958	0.6982793702954007	N	M	MN
NCLscan	PFv2	HLF	3152	73	0.9482758620689656	count ≥ 5	0.2439538043478261	2197	1028	0.7237663813442117	N	M	MN
NCLscan	PFv2	SW480	2567	77	0.9482758620689656	count ≥ 5	0.2439538043478261	1792	852	0.7213158041346197	N	M	MN
NCLscan	segemehl	NCI-H23	2611	278	0.9482758620689656	count ≥ 5	0.8947784810126582	1741	1148	0.9270176434976118	N	O	NO
NCLscan	segemehl	HLF	3240	329	0.9482758620689656	count ≥ 5	0.8947784810126582	2197	1372	0.9277103235962131	N	O	NO
NCLscan	segemehl	SW480	2026	105	0.9482758620689656	count ≥ 5	0.8947784810126582	1792	339	0.9397654856362635	N	O	NO
NCLscan	CircSplice	NCI-H23	4287	682	0.9482758620689656	count ≥ 5	0.8546995936532509	1741	3228	0.8874861268212443	N	E	EN
NCLscan	CircSplice	HLF	5422	871	0.9482758620689656	count ≥ 5	0.8546995936532509	2197	4096	0.887368759664585	N	E	EN
NCLscan	CircSplice	SW480	4269	731	0.9482758620689656	count ≥ 5	0.8546995936532509	1792	3208	0.888237328253443	N	E	EN
NCLcomparator	circtools	NCI-H23	5361	728	0.9276515151515152	count ≥ 5	0.9561507936507936	1692	4397	0.9482314671241424	L	F	FL
NCLcomparator	circtools	HLF	6684	931	0.9276515151515152	count ≥ 5	0.9561507936507936	2146	5469	0.948119348915475	L	F	FL
NCLcomparator	circtools	SW480	5403	793	0.9276515151515152	count ≥ 5	0.9561507936507936	1758	4438	0.9480646523335353	L	F	FL
NCLcomparator	CIRCexplorer3	NCI-H23	5716	723	0.9276515151515152	count ≥ 5	0.947398190045249	1692	4747	0.9422092827739028	L	A	AL
NCLcomparator	CIRCexplorer3	HLF	6783	893	0.9276515151515152	count ≥ 5	0.947398190045249	2146	5530	0.9418775589454635	L	A	AL
NCLcomparator	CIRCexplorer3	SW480	5899	783	0.9276515151515152	count ≥ 5	0.947398190045249	1758	4924	0.9422029409486935	L	A	AL
NCLcomparator	CirComPara2	NCI-H23	5851	753	0.9276515151515152	count ≥ 5	0.9625	1692	4912	0.9535715268982986	L	B	BL
NCLcomparator	CirComPara2	HLF	6772	954	0.9276515151515152	count ≥ 5	0.9625	2146	5580	0.9528203664917358	L	B	BL
NCLcomparator	CirComPara2	SW480	6135	824	0.9276515151515152	count ≥ 5	0.9625	1758	5201	0.9536964885236908	L	B	BL
NCLcomparator	circRNA_finder	NCI-H23	4026	628	0.9276515151515152	count ≥ 5	0.9368589743589744	1692	2962	0.933511526791501	L	C	CL
NCLcomparator	circRNA_finder	HLF	5131	799	0.9276515151515152	count ≥ 5	0.9368589743589744	2146	3784	0.9335268989021096	L	C	CL
NCLcomparator	circRNA_finder	SW480	4094	665	0.9276515151515152	count ≥ 5	0.9368589743589744	1758	3001	0.9334576897851746	L	C	CL
NCLcomparator	circseq_cup	NCI-H23	4218	258	0.9276515151515152	count ≥ 5	0.7788351732013704	1692	2784	0.835090144287082	L	D	DL
NCLcomparator	circseq_cup	HLF	4807	229	0.9276515151515152	count ≥ 5	0.7788351732013704	2146	2890	0.84225055640729	L	D	DL
NCLcomparator	circseq_cup	SW480	4264	240	0.9276515151515152	count ≥ 5	0.7788351732013704	1758	2746	0.8369211254989624	L	D	DL
NCLcomparator	CIRI2	NCI-H23	7149	751	0.9276515151515152	count ≥ 5	0.9413793103448276	1692	6208	0.938439129399627	L	G	GL
NCLcomparator	CIRI2	HLF	8619	945	0.9276515151515152	count ≥ 5	0.9413793103448276	2146	7418	0.9382990250578296	L	G	GL
NCLcomparator	CIRI2	SW480	7277	815	0.9276515151515152	count ≥ 5	0.9413793103448276	1758	6334	0.9383969247850349	L	G	GL
NCLcomparator	CIRIquant	NCI-H23	5310	676	0.9276515151515152	count ≥ 5	0.9623376623376624	1692	4294	0.9525332919669706	L	H	HL
NCLcomparator	CIRIquant	HLF	6394	852	0.9276515151515152	count ≥ 5	0.9623376623376624	2146	5100	0.9520648950368795	L	H	HL
NCLcomparator	CIRIquant	SW480	5493	732	0.9276515151515152	count ≥ 5	0.9623376623376624	1758	4467	0.9525419600479841	L	H	HL
NCLcomparator	ecircscreen	NCI-H23	3226	375	0.9276515151515152	count ≥ 5	0.9459915611814346	1692	1909	0.9373741332773459	L	I	IL
NCLcomparator	ecircscreen	HLF	3976	480	0.9276515151515152	count ≥ 5	0.9459915611814346	2146	2310	0.9371590345251943	L	I	IL
NCLcomparator	ecircscreen	SW480	3305	421	0.9276515151515152	count ≥ 5	0.9459915611814346	1758	1968	0.9373383671608768	L	I	IL
NCLcomparator	find_circ	NCI-H23	4133	602	0.9276515151515152	count ≥ 5	0.931033145958519	1692	3043	0.9298247575054143	L	J	JL
NCLcomparator	find_circ	HLF	4955	760	0.9276515151515152	count ≥ 5	0.931033145958519	2146	3569	0.9297633332355391	L	J	JL
NCLcomparator	find_circ	SW480	4067	663	0.9276515151515152	count ≥ 5	0.931033145958519	1758	2972	0.9297762945930408	L	J	JL
NCLcomparator	KNIFE	NCI-H23	2448	1123	0.9276515151515152	count ≥ 5	0.927353034804754	1692	1879	0.927494459824838	L	K	KL
NCLcomparator	KNIFE	HLF	2980	1449	0.9276515151515152	count ≥ 5	0.927353034804754	2146	2283	0.9274976586079036	L	K	KL
NCLcomparator	KNIFE	SW480	2586	1197	0.9276515151515152	count ≥ 5	0.927353034804754	1758	2025	0.9274917417700212	L	K	KL
NCLcomparator	NCLscan	NCI-H23	1741	1692	0.9276515151515152	count ≥ 5	0.9482758620689656	1692	1741	0.938110876638052	L	N	LN
NCLcomparator	NCLscan	HLF	2197	2146	0.9276515151515152	count ≥ 5	0.9482758620689656	2146	2197	0.9380847848217061	L	N	LN
NCLcomparator	NCLscan	SW480	1792	1758	0.9276515151515152	count ≥ 5	0.9482758620689656	1758	1792	0.9380624530884367	L	N	LN
NCLcomparator	NCLcomparator	NCI-H23	1692	1692	0.9276515151515152	count ≥ 5	0.9276515151515152	1692	1692	0.9276515151515152	L	L	L
NCLcomparator	NCLcomparator	HLF	2146	2146	0.9276515151515152	count ≥ 5	0.9276515151515152	2146	2146	0.9276515151515152	L	L	L
NCLcomparator	NCLcomparator	SW480	1758	1758	0.9276515151515152	count ≥ 5	0.9276515151515152	1758	1758	0.9276515151515152	L	L	L
NCLcomparator	PFv2	NCI-H23	2601	49	0.9276515151515152	count ≥ 5	0.2439538043478261	1692	958	0.6804883427175777	L	M	LM
NCLcomparator	PFv2	HLF	3102	72	0.9276515151515152	count ≥ 5	0.2439538043478261	2146	1028	0.7062144493965712	L	M	LM
NCLcomparator	PFv2	SW480	2536	74	0.9276515151515152	count ≥ 5	0.2439538043478261	1758	852	0.7044674348431845	L	M	LM
NCLcomparator	segemehl	NCI-H23	2570	270	0.9276515151515152	count ≥ 5	0.8947784810126582	1692	1148	0.9143634013517238	L	O	LO
NCLcomparator	segemehl	HLF	3195	323	0.9276515151515152	count ≥ 5	0.8947784810126582	2146	1372	0.9148312187221486	L	O	LO
NCLcomparator	segemehl	SW480	1996	101	0.9276515151515152	count ≥ 5	0.8947784810126582	1758	339	0.9223372764423723	L	O	LO
NCLcomparator	CircSplice	NCI-H23	4255	665	0.9276515151515152	count ≥ 5	0.8546995936532509	1692	3228	0.8797879373880199	L	E	EL
NCLcomparator	CircSplice	HLF	5392	850	0.9276515151515152	count ≥ 5	0.8546995936532509	2146	4096	0.879780468939261	L	E	EL
NCLcomparator	CircSplice	SW480	4250	716	0.9276515151515152	count ≥ 5	0.8546995936532509	1758	3208	0.8805251027136514	L	E	EL
PFv2	circtools	NCI-H23	5154	201	0.2439538043478261	count ≥ 5	0.9561507936507936	958	4397	0.828740015732541	M	F	FM
PFv2	circtools	HLF	6232	265	0.2439538043478261	count ≥ 5	0.9561507936507936	1028	5469	0.8434620904026098	M	F	FM
PFv2	circtools	SW480	5040	250	0.2439538043478261	count ≥ 5	0.9561507936507936	852	4438	0.8414453428216577	M	F	FM
PFv2	CIRCexplorer3	NCI-H23	5549	156	0.2439538043478261	count ≥ 5	0.947398190045249	958	4747	0.8292737866275222	M	A	AM
PFv2	CIRCexplorer3	HLF	6346	212	0.2439538043478261	count ≥ 5	0.947398190045249	1028	5530	0.8371296892070437	M	A	AM
PFv2	CIRCexplorer3	SW480	5564	212	0.2439538043478261	count ≥ 5	0.947398190045249	852	4924	0.8436352716563631	M	A	AM
PFv2	CirComPara2	NCI-H23	5690	180	0.2439538043478261	count ≥ 5	0.9625	958	4912	0.84523130231094	M	B	BM
PFv2	CirComPara2	HLF	6365	243	0.2439538043478261	count ≥ 5	0.9625	1028	5580	0.8507164816691232	M	B	BM
PFv2	CirComPara2	SW480	5816	237	0.2439538043478261	count ≥ 5	0.9625	852	5201	0.8613598449205928	M	B	BM
PFv2	circRNA_finder	NCI-H23	3755	165	0.2439538043478261	count ≥ 5	0.9368589743589744	958	2962	0.7675214353613519	M	C	CM
PFv2	circRNA_finder	HLF	4581	231	0.2439538043478261	count ≥ 5	0.9368589743589744	1028	3784	0.7888318515885129	M	C	CM
PFv2	circRNA_finder	SW480	3644	209	0.2439538043478261	count ≥ 5	0.9368589743589744	852	3001	0.7836393520258577	M	C	CM
PFv2	circseq_cup	NCI-H23	3615	127	0.2439538043478261	count ≥ 5	0.7788351732013704	958	2784	0.6418986816562888	M	D	DM
PFv2	circseq_cup	HLF	3813	105	0.2439538043478261	count ≥ 5	0.7788351732013704	1028	2890	0.6384936603934471	M	D	DM
PFv2	circseq_cup	SW480	3478	120	0.2439538043478261	count ≥ 5	0.7788351732013704	852	2746	0.652176216485634	M	D	DM
PFv2	CIRI2	NCI-H23	6984	182	0.2439538043478261	count ≥ 5	0.9413793103448276	958	6208	0.8481426881364649	M	G	GM
PFv2	CIRI2	HLF	8187	259	0.2439538043478261	count ≥ 5	0.9413793103448276	1028	7418	0.856492568672448	M	G	GM
PFv2	CIRI2	SW480	6957	229	0.2439538043478261	count ≥ 5	0.9413793103448276	852	6334	0.8586898403880442	M	G	GM
PFv2	CIRIquant	NCI-H23	5079	173	0.2439538043478261	count ≥ 5	0.9623376623376624	958	4294	0.8312996318817859	M	H	HM
PFv2	CIRIquant	HLF	5872	256	0.2439538043478261	count ≥ 5	0.9623376623376624	1028	5100	0.8418254877270959	M	H	HM
PFv2	CIRIquant	SW480	5090	229	0.2439538043478261	count ≥ 5	0.9623376623376624	852	4467	0.8472665875101871	M	H	HM
PFv2	ecircscreen	NCI-H23	2710	157	0.2439538043478261	count ≥ 5	0.9459915611814346	958	1909	0.711407615926256	M	I	IM
PFv2	ecircscreen	HLF	3161	177	0.2439538043478261	count ≥ 5	0.9459915611814346	1028	2310	0.7297858050325582	M	I	IM
PFv2	ecircscreen	SW480	2633	187	0.2439538043478261	count ≥ 5	0.9459915611814346	852	1968	0.7338865367763869	M	I	IM
PFv2	find_circ	NCI-H23	3830	171	0.2439538043478261	count ≥ 5	0.931033145958519	958	3043	0.7665187722361887	M	J	JM
PFv2	find_circ	HLF	4352	245	0.2439538043478261	count ≥ 5	0.931033145958519	1028	3569	0.7773856447238459	M	J	JM
PFv2	find_circ	SW480	3607	217	0.2439538043478261	count ≥ 5	0.931033145958519	852	2972	0.777949568800488	M	J	JM
PFv2	KNIFE	NCI-H23	2781	56	0.2439538043478261	count ≥ 5	0.927353034804754	958	1879	0.6965823394301551	M	K	KM
PFv2	KNIFE	HLF	3229	82	0.2439538043478261	count ≥ 5	0.927353034804754	1028	2283	0.7151710931225667	M	K	KM
PFv2	KNIFE	SW480	2780	97	0.2439538043478261	count ≥ 5	0.927353034804754	852	2025	0.7249699467445168	M	K	KM
PFv2	NCLscan	NCI-H23	2647	52	0.2439538043478261	count ≥ 5	0.9482758620689656	958	1741	0.6982793702954007	M	N	MN
PFv2	NCLscan	HLF	3152	73	0.2439538043478261	count ≥ 5	0.9482758620689656	1028	2197	0.7237663813442117	M	N	MN
PFv2	NCLscan	SW480	2567	77	0.2439538043478261	count ≥ 5	0.9482758620689656	852	1792	0.7213158041346197	M	N	MN
PFv2	NCLcomparator	NCI-H23	2601	49	0.2439538043478261	count ≥ 5	0.9276515151515152	958	1692	0.6804883427175777	M	L	LM
PFv2	NCLcomparator	HLF	3102	72	0.2439538043478261	count ≥ 5	0.9276515151515152	1028	2146	0.7062144493965712	M	L	LM
PFv2	NCLcomparator	SW480	2536	74	0.2439538043478261	count ≥ 5	0.9276515151515152	852	1758	0.7044674348431845	M	L	LM
PFv2	PFv2	NCI-H23	958	958	0.2439538043478261	count ≥ 5	0.2439538043478261	958	958	0.2439538043478261	M	M	M
PFv2	PFv2	HLF	1028	1028	0.2439538043478261	count ≥ 5	0.2439538043478261	1028	1028	0.2439538043478261	M	M	M
PFv2	PFv2	SW480	852	852	0.2439538043478261	count ≥ 5	0.2439538043478261	852	852	0.2439538043478261	M	M	M
PFv2	segemehl	NCI-H23	1962	144	0.2439538043478261	count ≥ 5	0.8947784810126582	958	1148	0.5987243308488837	M	O	MO
PFv2	segemehl	HLF	2231	169	0.2439538043478261	count ≥ 5	0.8947784810126582	1028	1372	0.6160085778412219	M	O	MO
PFv2	segemehl	SW480	1078	113	0.2439538043478261	count ≥ 5	0.8947784810126582	852	339	0.4292011304514181	M	O	MO
PFv2	CircSplice	NCI-H23	4029	157	0.2439538043478261	count ≥ 5	0.8546995936532509	958	3228	0.7149254736927643	M	E	EM
PFv2	CircSplice	HLF	4910	214	0.2439538043478261	count ≥ 5	0.8546995936532509	1028	4096	0.7321690176567683	M	E	EM
PFv2	CircSplice	SW480	3855	205	0.2439538043478261	count ≥ 5	0.8546995936532509	852	3208	0.7265332358975312	M	E	EM
segemehl	circtools	NCI-H23	4746	799	0.8947784810126582	count ≥ 5	0.9561507936507936	1148	4397	0.9434446773462708	O	F	FO
segemehl	circtools	HLF	5861	980	0.8947784810126582	count ≥ 5	0.9561507936507936	1372	5469	0.9438422403779503	O	F	FO
segemehl	circtools	SW480	4508	269	0.8947784810126582	count ≥ 5	0.9561507936507936	339	4438	0.9517955049791738	O	F	FO
segemehl	CIRCexplorer3	NCI-H23	5179	716	0.8947784810126582	count ≥ 5	0.947398190045249	1148	4747	0.9371509591768157	O	A	AO
segemehl	CIRCexplorer3	HLF	6056	846	0.8947784810126582	count ≥ 5	0.947398190045249	1372	5530	0.9369382884525637	O	A	AO
