tool_1	tool_2	tool_3	nr_union	cell_line	perc_compound_val_1	count_group	perc_compound_val_2	perc_compound_val_3	total_n_1	total_n_2	total_n_3	w_val_rate	tool_lt_1	tool_lt_2	tool_lt_3	tool_combo
CirComPara2	circseq_cup	CircSplice	7947	HLF	0.9625	count ≥ 5	0.7788351732013704	0.8546995936532509	5580	2890	4096	0.8851212148778986	B	D	E	BDE
CirComPara2	CIRI2	circtools	8223	HLF	0.9625	count ≥ 5	0.9413793103448276	0.9561507936507936	5580	7418	5469	0.952135723973256	B	G	F	BFG
CirComPara2	CIRI2	CIRCexplorer3	8231	HLF	0.9625	count ≥ 5	0.9413793103448276	0.947398190045249	5580	7418	5530	0.9495365778868824	B	G	A	ABG
CirComPara2	CIRI2	circRNA_finder	8084	HLF	0.9625	count ≥ 5	0.9413793103448276	0.9368589743589744	5580	7418	3784	0.9473826768628464	B	G	C	BCG
CirComPara2	CIRI2	circseq_cup	9696	HLF	0.9625	count ≥ 5	0.9413793103448276	0.7788351732013704	5580	7418	2890	0.9192305749427171	B	G	D	BDG
CirComPara2	CIRI2	CIRIquant	8131	HLF	0.9625	count ≥ 5	0.9413793103448276	0.9623376623376624	5580	7418	5100	0.9537973147342251	B	G	H	BGH
CirComPara2	CIRI2	ecircscreen	8074	HLF	0.9625	count ≥ 5	0.9413793103448276	0.9459915611814346	5580	7418	2310	0.9497741200984481	B	G	I	BGI
CirComPara2	CIRI2	find_circ	8224	HLF	0.9625	count ≥ 5	0.9413793103448276	0.931033145958519	5580	7418	3569	0.9462642012472919	B	G	J	BGJ
CirComPara2	CIRI2	KNIFE	9266	HLF	0.9625	count ≥ 5	0.9413793103448276	0.927353034804754	5580	7418	2283	0.946996184974621	B	G	K	BGK
CirComPara2	CIRI2	NCLscan	9211	HLF	0.9625	count ≥ 5	0.9413793103448276	0.9482758620689656	5580	7418	2197	0.9501325299837742	B	G	N	BGN
CirComPara2	CIRI2	NCLcomparator	9183	HLF	0.9625	count ≥ 5	0.9413793103448276	0.9276515151515152	5580	7418	2146	0.9472161830198813	B	G	L	BGL
CirComPara2	CIRI2	PFv2	8768	HLF	0.9625	count ≥ 5	0.9413793103448276	0.2439538043478261	5580	7418	1028	0.8986657803370522	B	G	M	BGM
CirComPara2	CIRI2	Sailfish-cir	8004	HLF	0.9625	count ≥ 5	0.9413793103448276	NA	5580	7418	NA	NA	B	G	N	BGN
CirComPara2	CIRI2	segemehl	8358	HLF	0.9625	count ≥ 5	0.9413793103448276	0.8947784810126582	5580	7418	1372	0.9451313709176964	B	G	O	BGO
CirComPara2	CIRI2	CircSplice	8080	HLF	0.9625	count ≥ 5	0.9413793103448276	0.8546995936532509	5580	7418	4096	0.9275038761987625	B	G	E	BEG
CirComPara2	CIRIquant	circtools	7308	HLF	0.9625	count ≥ 5	0.9623376623376624	0.9561507936507936	5580	5100	5469	0.9602985180753154	B	H	F	BFH
CirComPara2	CIRIquant	CIRCexplorer3	7586	HLF	0.9625	count ≥ 5	0.9623376623376624	0.947398190045249	5580	5100	5530	0.9572969814233377	B	H	A	ABH
CirComPara2	CIRIquant	circRNA_finder	6975	HLF	0.9625	count ≥ 5	0.9623376623376624	0.9368589743589744	5580	5100	3784	0.9557346817544549	B	H	C	BCH
CirComPara2	CIRIquant	circseq_cup	8501	HLF	0.9625	count ≥ 5	0.9623376623376624	0.7788351732013704	5580	5100	2890	0.9233239298801796	B	H	D	BDH
CirComPara2	CIRIquant	CIRI2	8131	HLF	0.9625	count ≥ 5	0.9623376623376624	0.9413793103448276	5580	5100	7418	0.9537973147342251	B	H	G	BGH
CirComPara2	CIRIquant	ecircscreen	6871	HLF	0.9625	count ≥ 5	0.9623376623376624	0.9459915611814346	5580	5100	2310	0.9595005838530555	B	H	I	BHI
CirComPara2	CIRIquant	find_circ	7089	HLF	0.9625	count ≥ 5	0.9623376623376624	0.931033145958519	5580	5100	3569	0.9545602762192458	B	H	J	BHJ
CirComPara2	CIRIquant	KNIFE	8044	HLF	0.9625	count ≥ 5	0.9623376623376624	0.927353034804754	5580	5100	2283	0.956246166503227	B	H	K	BHK
CirComPara2	CIRIquant	NCLscan	7977	HLF	0.9625	count ≥ 5	0.9623376623376624	0.9482758620689656	5580	5100	2197	0.9600088644006831	B	H	N	BHN
CirComPara2	CIRIquant	NCLcomparator	7949	HLF	0.9625	count ≥ 5	0.9623376623376624	0.9276515151515152	5580	5100	2146	0.9566047270729168	B	H	L	BHL
CirComPara2	CIRIquant	PFv2	7530	HLF	0.9625	count ≥ 5	0.9623376623376624	0.2439538043478261	5580	5100	1028	0.8993386222063242	B	H	M	BHM
CirComPara2	CIRIquant	Sailfish-cir	6767	HLF	0.9625	count ≥ 5	0.9623376623376624	NA	5580	5100	NA	NA	B	H	N	BHN
CirComPara2	CIRIquant	segemehl	7125	HLF	0.9625	count ≥ 5	0.9623376623376624	0.8947784810126582	5580	5100	1372	0.9547218846557787	B	H	O	BHO
CirComPara2	CIRIquant	CircSplice	7003	HLF	0.9625	count ≥ 5	0.9623376623376624	0.8546995936532509	5580	5100	4096	0.9325610187822004	B	H	E	BEH
CirComPara2	ecircscreen	circtools	6753	HLF	0.9625	count ≥ 5	0.9459915611814346	0.9561507936507936	5580	2310	5469	0.9570461259679096	B	I	F	BFI
CirComPara2	ecircscreen	CIRCexplorer3	7077	HLF	0.9625	count ≥ 5	0.9459915611814346	0.947398190045249	5580	2310	5530	0.9534353574723801	B	I	A	ABI
CirComPara2	ecircscreen	circRNA_finder	6215	HLF	0.9625	count ≥ 5	0.9459915611814346	0.9368589743589744	5580	2310	3784	0.9509221231200509	B	I	C	BCI
CirComPara2	ecircscreen	circseq_cup	7655	HLF	0.9625	count ≥ 5	0.9459915611814346	0.7788351732013704	5580	2310	2890	0.9097239477626228	B	I	D	BDI
CirComPara2	ecircscreen	CIRI2	8074	HLF	0.9625	count ≥ 5	0.9459915611814346	0.9413793103448276	5580	2310	7418	0.9497741200984482	B	I	G	BGI
CirComPara2	ecircscreen	CIRIquant	6871	HLF	0.9625	count ≥ 5	0.9459915611814346	0.9623376623376624	5580	2310	5100	0.9595005838530555	B	I	H	BHI
CirComPara2	ecircscreen	find_circ	6256	HLF	0.9625	count ≥ 5	0.9459915611814346	0.931033145958519	5580	2310	3569	0.9493714813033481	B	I	J	BIJ
CirComPara2	ecircscreen	KNIFE	7087	HLF	0.9625	count ≥ 5	0.9459915611814346	0.927353034804754	5580	2310	2283	0.950863804658249	B	I	K	BIK
CirComPara2	ecircscreen	NCLscan	6993	HLF	0.9625	count ≥ 5	0.9459915611814346	0.9482758620689656	5580	2310	2197	0.9556213517690723	B	I	N	BIN
CirComPara2	ecircscreen	NCLcomparator	6965	HLF	0.9625	count ≥ 5	0.9459915611814346	0.9276515151515152	5580	2310	2146	0.9512485709290819	B	I	L	BIL
CirComPara2	ecircscreen	PFv2	6545	HLF	0.9625	count ≥ 5	0.9459915611814346	0.2439538043478261	5580	2310	1028	0.8753952699258443	B	I	M	BIM
CirComPara2	ecircscreen	Sailfish-cir	5778	HLF	0.9625	count ≥ 5	0.9459915611814346	NA	5580	2310	NA	NA	B	I	N	BIN
CirComPara2	ecircscreen	segemehl	6164	HLF	0.9625	count ≥ 5	0.9459915611814346	0.8947784810126582	5580	2310	1372	0.9483509590022112	B	I	O	BIO
CirComPara2	ecircscreen	CircSplice	6239	HLF	0.9625	count ≥ 5	0.9459915611814346	0.8546995936532509	5580	2310	4096	0.922479562984551	B	I	E	BEI
CirComPara2	find_circ	circtools	6968	HLF	0.9625	count ≥ 5	0.931033145958519	0.9561507936507936	5580	3569	5469	0.952441920126019	B	J	F	BFJ
CirComPara2	find_circ	CIRCexplorer3	7246	HLF	0.9625	count ≥ 5	0.931033145958519	0.947398190045249	5580	3569	5530	0.9491599760798544	B	J	A	ABJ
CirComPara2	find_circ	circRNA_finder	6521	HLF	0.9625	count ≥ 5	0.931033145958519	0.9368589743589744	5580	3569	3784	0.9463142083739514	B	J	C	BCJ
CirComPara2	find_circ	circseq_cup	7954	HLF	0.9625	count ≥ 5	0.931033145958519	0.7788351732013704	5580	3569	2890	0.909082228463985	B	J	D	BDJ
CirComPara2	find_circ	CIRI2	8224	HLF	0.9625	count ≥ 5	0.931033145958519	0.9413793103448276	5580	3569	7418	0.9462642012472919	B	J	G	BGJ
CirComPara2	find_circ	CIRIquant	7089	HLF	0.9625	count ≥ 5	0.931033145958519	0.9623376623376624	5580	3569	5100	0.9545602762192458	B	J	H	BHJ
CirComPara2	find_circ	ecircscreen	6256	HLF	0.9625	count ≥ 5	0.931033145958519	0.9459915611814346	5580	3569	2310	0.9493714813033484	B	J	I	BIJ
CirComPara2	find_circ	KNIFE	7437	HLF	0.9625	count ≥ 5	0.931033145958519	0.927353034804754	5580	3569	2283	0.9456573019931078	B	J	K	BJK
CirComPara2	find_circ	NCLscan	7348	HLF	0.9625	count ≥ 5	0.931033145958519	0.9482758620689656	5580	3569	2197	0.9498474675560967	B	J	N	BJN
CirComPara2	find_circ	NCLcomparator	7320	HLF	0.9625	count ≥ 5	0.931033145958519	0.9276515151515152	5580	3569	2146	0.945936029166986	B	J	L	BJL
CirComPara2	find_circ	PFv2	6899	HLF	0.9625	count ≥ 5	0.931033145958519	0.2439538043478261	5580	3569	1028	0.8788829526182098	B	J	M	BJM
CirComPara2	find_circ	Sailfish-cir	6139	HLF	0.9625	count ≥ 5	0.931033145958519	NA	5580	3569	NA	NA	B	J	N	BJN
CirComPara2	find_circ	segemehl	6513	HLF	0.9625	count ≥ 5	0.931033145958519	0.8947784810126582	5580	3569	1372	0.942994332656147	B	J	O	BJO
CirComPara2	find_circ	CircSplice	6542	HLF	0.9625	count ≥ 5	0.931033145958519	0.8546995936532509	5580	3569	4096	0.9206837926409718	B	J	E	BEJ
CirComPara2	KNIFE	circtools	7946	HLF	0.9625	count ≥ 5	0.927353034804754	0.9561507936507936	5580	2283	5469	0.9538768128514434	B	K	F	BFK
CirComPara2	KNIFE	CIRCexplorer3	8253	HLF	0.9625	count ≥ 5	0.927353034804754	0.947398190045249	5580	2283	5530	0.9502732001351064	B	K	A	ABK
CirComPara2	KNIFE	circRNA_finder	7384	HLF	0.9625	count ≥ 5	0.927353034804754	0.9368589743589744	5580	2283	3784	0.9472801010932955	B	K	C	BCK
CirComPara2	KNIFE	circseq_cup	8797	HLF	0.9625	count ≥ 5	0.927353034804754	0.7788351732013704	5580	2283	2890	0.9056756839032097	B	K	D	BDK
CirComPara2	KNIFE	CIRI2	9266	HLF	0.9625	count ≥ 5	0.927353034804754	0.9413793103448276	5580	2283	7418	0.9469961849746211	B	K	G	BGK
CirComPara2	KNIFE	CIRIquant	8044	HLF	0.9625	count ≥ 5	0.927353034804754	0.9623376623376624	5580	2283	5100	0.956246166503227	B	K	H	BHK
CirComPara2	KNIFE	ecircscreen	7087	HLF	0.9625	count ≥ 5	0.927353034804754	0.9459915611814346	5580	2283	2310	0.950863804658249	B	K	I	BIK
CirComPara2	KNIFE	find_circ	7437	HLF	0.9625	count ≥ 5	0.927353034804754	0.931033145958519	5580	2283	3569	0.9456573019931077	B	K	J	BJK
CirComPara2	KNIFE	NCLscan	7309	HLF	0.9625	count ≥ 5	0.927353034804754	0.9482758620689656	5580	2283	2197	0.9514174003404345	B	K	N	BKN
CirComPara2	KNIFE	NCLcomparator	7303	HLF	0.9625	count ≥ 5	0.927353034804754	0.9276515151515152	5580	2283	2146	0.9470114027349791	B	K	L	BKL
CirComPara2	KNIFE	PFv2	7685	HLF	0.9625	count ≥ 5	0.927353034804754	0.2439538043478261	5580	2283	1028	0.8703949487491642	B	K	M	BKM
CirComPara2	KNIFE	Sailfish-cir	6906	HLF	0.9625	count ≥ 5	0.927353034804754	NA	5580	2283	NA	NA	B	K	N	BKN
CirComPara2	KNIFE	segemehl	7299	HLF	0.9625	count ≥ 5	0.927353034804754	0.8947784810126582	5580	2283	1372	0.9437501953880477	B	K	O	BKO
CirComPara2	KNIFE	CircSplice	7414	HLF	0.9625	count ≥ 5	0.927353034804754	0.8546995936532509	5580	2283	4096	0.9188683430105333	B	K	E	BEK
CirComPara2	NCLscan	circtools	7877	HLF	0.9625	count ≥ 5	0.9482758620689656	0.9561507936507936	5580	2197	5469	0.9575193084283338	B	N	F	BFN
CirComPara2	NCLscan	CIRCexplorer3	8190	HLF	0.9625	count ≥ 5	0.9482758620689656	0.947398190045249	5580	2197	5530	0.9538757090189933	B	N	A	ABN
CirComPara2	NCLscan	circRNA_finder	7298	HLF	0.9625	count ≥ 5	0.9482758620689656	0.9368589743589744	5580	2197	3784	0.9514044137998335	B	N	C	BCN
CirComPara2	NCLscan	circseq_cup	8701	HLF	0.9625	count ≥ 5	0.9482758620689656	0.7788351732013704	5580	2197	2890	0.9098102296350875	B	N	D	BDN
CirComPara2	NCLscan	CIRI2	9211	HLF	0.9625	count ≥ 5	0.9482758620689656	0.9413793103448276	5580	2197	7418	0.9501325299837742	B	N	G	BGN
CirComPara2	NCLscan	CIRIquant	7977	HLF	0.9625	count ≥ 5	0.9482758620689656	0.9623376623376624	5580	2197	5100	0.9600088644006831	B	N	H	BHN
CirComPara2	NCLscan	ecircscreen	6993	HLF	0.9625	count ≥ 5	0.9482758620689656	0.9459915611814346	5580	2197	2310	0.9556213517690723	B	N	I	BIN
CirComPara2	NCLscan	find_circ	7348	HLF	0.9625	count ≥ 5	0.9482758620689656	0.931033145958519	5580	2197	3569	0.9498474675560967	B	N	J	BJN
CirComPara2	NCLscan	KNIFE	7309	HLF	0.9625	count ≥ 5	0.9482758620689656	0.927353034804754	5580	2197	2283	0.9514174003404345	B	N	K	BKN
CirComPara2	NCLscan	NCLcomparator	6800	HLF	0.9625	count ≥ 5	0.9482758620689656	0.9276515151515152	5580	2197	2146	0.9518141913212406	B	N	L	BLN
CirComPara2	NCLscan	PFv2	7583	HLF	0.9625	count ≥ 5	0.9482758620689656	0.2439538043478261	5580	2197	1028	0.8750592367785445	B	N	M	BMN
CirComPara2	NCLscan	segemehl	7198	HLF	0.9625	count ≥ 5	0.9482758620689656	0.8947784810126582	5580	2197	1372	0.9489286419187765	B	N	O	BNO
CirComPara2	NCLscan	CircSplice	7329	HLF	0.9625	count ≥ 5	0.9482758620689656	0.8546995936532509	5580	2197	4096	0.9226784809710464	B	N	E	BEN
CirComPara2	NCLcomparator	circtools	7849	HLF	0.9625	count ≥ 5	0.9276515151515152	0.9561507936507936	5580	2146	5469	0.954200745887938	B	L	F	BFL
CirComPara2	NCLcomparator	CIRCexplorer3	8162	HLF	0.9625	count ≥ 5	0.9276515151515152	0.947398190045249	5580	2146	5530	0.9505583994014316	B	L	A	ABL
CirComPara2	NCLcomparator	circRNA_finder	7270	HLF	0.9625	count ≥ 5	0.9276515151515152	0.9368589743589744	5580	2146	3784	0.9475729374882285	B	L	C	BCL
CirComPara2	NCLcomparator	circseq_cup	8673	HLF	0.9625	count ≥ 5	0.9276515151515152	0.7788351732013704	5580	2146	2890	0.9054562737440761	B	L	D	BDL
CirComPara2	NCLcomparator	CIRI2	9183	HLF	0.9625	count ≥ 5	0.9276515151515152	0.9413793103448276	5580	2146	7418	0.9472161830198813	B	L	G	BGL
CirComPara2	NCLcomparator	CIRIquant	7949	HLF	0.9625	count ≥ 5	0.9276515151515152	0.9623376623376624	5580	2146	5100	0.9566047270729165	B	L	H	BHL
CirComPara2	NCLcomparator	ecircscreen	6965	HLF	0.9625	count ≥ 5	0.9276515151515152	0.9459915611814346	5580	2146	2310	0.9512485709290819	B	L	I	BIL
CirComPara2	NCLcomparator	find_circ	7320	HLF	0.9625	count ≥ 5	0.9276515151515152	0.931033145958519	5580	2146	3569	0.9459360291669859	B	L	J	BJL
CirComPara2	NCLcomparator	KNIFE	7303	HLF	0.9625	count ≥ 5	0.9276515151515152	0.927353034804754	5580	2146	2283	0.947011402734979	B	L	K	BKL
CirComPara2	NCLcomparator	NCLscan	6800	HLF	0.9625	count ≥ 5	0.9276515151515152	0.9482758620689656	5580	2146	2197	0.9518141913212405	B	L	N	BLN
CirComPara2	NCLcomparator	PFv2	7555	HLF	0.9625	count ≥ 5	0.9276515151515152	0.2439538043478261	5580	2146	1028	0.8695767263404978	B	L	M	BLM
CirComPara2	NCLcomparator	Sailfish-cir	6772	HLF	0.9625	count ≥ 5	0.9276515151515152	NA	5580	2146	NA	NA	B	L	N	BLN
CirComPara2	NCLcomparator	segemehl	7170	HLF	0.9625	count ≥ 5	0.9276515151515152	0.8947784810126582	5580	2146	1372	0.944067512361455	B	L	O	BLO
CirComPara2	NCLcomparator	CircSplice	7301	HLF	0.9625	count ≥ 5	0.9276515151515152	0.8546995936532509	5580	2146	4096	0.9188241995532792	B	L	E	BEL
CirComPara2	PFv2	circtools	7421	HLF	0.9625	count ≥ 5	0.2439538043478261	0.9561507936507936	5580	1028	5469	0.89846180353943494	B	M	F	BFM
CirComPara2	PFv2	CIRCexplorer3	7758	HLF	0.9625	count ≥ 5	0.2439538043478261	0.947398190045249	5580	1028	5530	0.8947640881380616	B	M	A	ABM
CirComPara2	PFv2	circRNA_finder	6856	HLF	0.9625	count ≥ 5	0.2439538043478261	0.9368589743589744	5580	1028	3784	0.882083224580824	B	M	C	BCM
CirComPara2	PFv2	circseq_cup	8255	HLF	0.9625	count ≥ 5	0.2439538043478261	0.7788351732013704	5580	1028	2890	0.8288448264288825	B	M	D	BDM
CirComPara2	PFv2	CIRI2	8768	HLF	0.9625	count ≥ 5	0.2439538043478261	0.9413793103448276	5580	1028	7418	0.8986657803370522	B	M	G	BGM
CirComPara2	PFv2	CIRIquant	7530	HLF	0.9625	count ≥ 5	0.2439538043478261	0.9623376623376624	5580	1028	5100	0.8993386222063242	B	M	H	BHM
CirComPara2	PFv2	ecircscreen	6545	HLF	0.9625	count ≥ 5	0.2439538043478261	0.9459915611814346	5580	1028	2310	0.8753952699258443	B	M	I	BIM
CirComPara2	PFv2	find_circ	6899	HLF	0.9625	count ≥ 5	0.2439538043478261	0.931033145958519	5580	1028	3569	0.8788829526182098	B	M	J	BJM
CirComPara2	PFv2	KNIFE	7685	HLF	0.9625	count ≥ 5	0.2439538043478261	0.927353034804754	5580	1028	2283	0.8703949487491642	B	M	K	BKM
CirComPara2	PFv2	NCLscan	7583	HLF	0.9625	count ≥ 5	0.2439538043478261	0.9482758620689656	5580	1028	2197	0.8750592367785445	B	M	N	BMN
CirComPara2	PFv2	NCLcomparator	7555	HLF	0.9625	count ≥ 5	0.2439538043478261	0.9276515151515152	5580	1028	2146	0.8695767263404978	B	M	L	BLM
CirComPara2	PFv2	Sailfish-cir	6365	HLF	0.9625	count ≥ 5	0.2439538043478261	NA	5580	1028	NA	NA	B	M	N	BMN
CirComPara2	PFv2	segemehl	6752	HLF	0.9625	count ≥ 5	0.2439538043478261	0.8947784810126582	5580	1028	1372	0.8582920534860818	B	M	O	BMO
CirComPara2	PFv2	CircSplice	6892	HLF	0.9625	count ≥ 5	0.2439538043478261	0.8546995936532509	5580	1028	4096	0.8522406620397311	B	M	E	BEM
CirComPara2	Sailfish-cir	circtools	6671	HLF	0.9625	count ≥ 5	NA	0.9561507936507936	5580	NA	5469	NA	B	N	F	BFN
CirComPara2	Sailfish-cir	CIRCexplorer3	6980	HLF	0.9625	count ≥ 5	NA	0.947398190045249	5580	NA	5530	NA	B	N	A	ABN
CirComPara2	Sailfish-cir	circRNA_finder	6086	HLF	0.9625	count ≥ 5	NA	0.9368589743589744	5580	NA	3784	NA	B	N	C	BCN
CirComPara2	Sailfish-cir	circseq_cup	7487	HLF	0.9625	count ≥ 5	NA	0.7788351732013704	5580	NA	2890	NA	B	N	D	BDN
CirComPara2	Sailfish-cir	CIRI2	8004	HLF	0.9625	count ≥ 5	NA	0.9413793103448276	5580	NA	7418	NA	B	N	G	BGN
CirComPara2	Sailfish-cir	CIRIquant	6767	HLF	0.9625	count ≥ 5	NA	0.9623376623376624	5580	NA	5100	NA	B	N	H	BHN
CirComPara2	Sailfish-cir	ecircscreen	5778	HLF	0.9625	count ≥ 5	NA	0.9459915611814346	5580	NA	2310	NA	B	N	I	BIN
CirComPara2	Sailfish-cir	find_circ	6139	HLF	0.9625	count ≥ 5	NA	0.931033145958519	5580	NA	3569	NA	B	N	J	BJN
CirComPara2	Sailfish-cir	KNIFE	6906	HLF	0.9625	count ≥ 5	NA	0.927353034804754	5580	NA	2283	NA	B	N	K	BKN
CirComPara2	Sailfish-cir	NCLcomparator	6772	HLF	0.9625	count ≥ 5	NA	0.9276515151515152	5580	NA	2146	NA	B	N	L	BLN
CirComPara2	Sailfish-cir	PFv2	6365	HLF	0.9625	count ≥ 5	NA	0.2439538043478261	5580	NA	1028	NA	B	N	M	BMN
CirComPara2	Sailfish-cir	segemehl	5980	HLF	0.9625	count ≥ 5	NA	0.8947784810126582	5580	NA	1372	NA	B	N	O	BNO
CirComPara2	Sailfish-cir	CircSplice	6119	HLF	0.9625	count ≥ 5	NA	0.8546995936532509	5580	NA	4096	NA	B	N	E	BEN
CirComPara2	segemehl	circtools	7028	HLF	0.9625	count ≥ 5	0.8947784810126582	0.9561507936507936	5580	1372	5469	0.952224037229334	B	O	F	BFO
CirComPara2	segemehl	CIRCexplorer3	7361	HLF	0.9625	count ≥ 5	0.8947784810126582	0.947398190045249	5580	1372	5530	0.9483654916599579	B	O	A	ABO
CirComPara2	segemehl	circRNA_finder	6453	HLF	0.9625	count ≥ 5	0.8947784810126582	0.9368589743589744	5580	1372	3784	0.9448081627164425	B	O	C	BCO
CirComPara2	segemehl	circseq_cup	7828	HLF	0.9625	count ≥ 5	0.8947784810126582	0.7788351732013704	5580	1372	2890	0.8991281981813989	B	O	D	BDO
CirComPara2	segemehl	CIRI2	8358	HLF	0.9625	count ≥ 5	0.8947784810126582	0.9413793103448276	5580	1372	7418	0.9451313709176965	B	O	G	BGO
CirComPara2	segemehl	CIRIquant	7125	HLF	0.9625	count ≥ 5	0.8947784810126582	0.9623376623376624	5580	1372	5100	0.9547218846557787	B	O	H	BHO
CirComPara2	segemehl	ecircscreen	6164	HLF	0.9625	count ≥ 5	0.8947784810126582	0.9459915611814346	5580	1372	2310	0.9483509590022112	B	O	I	BIO
CirComPara2	segemehl	find_circ	6513	HLF	0.9625	count ≥ 5	0.8947784810126582	0.931033145958519	5580	1372	3569	0.9429943326561468	B	O	J	BJO
CirComPara2	segemehl	KNIFE	7299	HLF	0.9625	count ≥ 5	0.8947784810126582	0.927353034804754	5580	1372	2283	0.9437501953880477	B	O	K	BKO
CirComPara2	segemehl	NCLscan	7198	HLF	0.9625	count ≥ 5	0.8947784810126582	0.9482758620689656	5580	1372	2197	0.9489286419187765	B	O	N	BNO
CirComPara2	segemehl	NCLcomparator	7170	HLF	0.9625	count ≥ 5	0.8947784810126582	0.9276515151515152	5580	1372	2146	0.9440675123614553	B	O	L	BLO
CirComPara2	segemehl	PFv2	6752	HLF	0.9625	count ≥ 5	0.8947784810126582	0.2439538043478261	5580	1372	1028	0.8582920534860818	B	O	M	BMO
CirComPara2	segemehl	Sailfish-cir	5980	HLF	0.9625	count ≥ 5	0.8947784810126582	NA	5580	1372	NA	NA	B	O	N	BNO
CirComPara2	segemehl	CircSplice	6499	HLF	0.9625	count ≥ 5	0.8947784810126582	0.8546995936532509	5580	1372	4096	0.9141234261000255	B	O	E	BEO
CirComPara2	CircSplice	circtools	6750	HLF	0.9625	count ≥ 5	0.8546995936532509	0.9561507936507936	5580	4096	5469	0.9310523754427142	B	E	F	BEF
CirComPara2	CircSplice	CIRCexplorer3	7227	HLF	0.9625	count ≥ 5	0.8546995936532509	0.947398190045249	5580	4096	5530	0.927969980701956	B	E	A	ABE
CirComPara2	CircSplice	circRNA_finder	6228	HLF	0.9625	count ≥ 5	0.8546995936532509	0.9368589743589744	5580	4096	3784	0.9224869163876727	B	E	C	BCE
CirComPara2	CircSplice	circseq_cup	7947	HLF	0.9625	count ≥ 5	0.8546995936532509	0.7788351732013704	5580	4096	2890	0.8851212148778989	B	E	D	BDE
CirComPara2	CircSplice	CIRI2	8080	HLF	0.9625	count ≥ 5	0.8546995936532509	0.9413793103448276	5580	4096	7418	0.9275038761987625	B	E	G	BEG
CirComPara2	CircSplice	CIRIquant	7003	HLF	0.9625	count ≥ 5	0.8546995936532509	0.9623376623376624	5580	4096	5100	0.9325610187822004	B	E	H	BEH
CirComPara2	CircSplice	ecircscreen	6239	HLF	0.9625	count ≥ 5	0.8546995936532509	0.9459915611814346	5580	4096	2310	0.9224795629845511	B	E	I	BEI
CirComPara2	CircSplice	find_circ	6542	HLF	0.9625	count ≥ 5	0.8546995936532509	0.931033145958519	5580	4096	3569	0.9206837926409718	B	E	J	BEJ
CirComPara2	CircSplice	KNIFE	7414	HLF	0.9625	count ≥ 5	0.8546995936532509	0.927353034804754	5580	4096	2283	0.9188683430105336	B	E	K	BEK
CirComPara2	CircSplice	NCLscan	7329	HLF	0.9625	count ≥ 5	0.8546995936532509	0.9482758620689656	5580	4096	2197	0.9226784809710464	B	E	N	BEN
CirComPara2	CircSplice	NCLcomparator	7301	HLF	0.9625	count ≥ 5	0.8546995936532509	0.9276515151515152	5580	4096	2146	0.9188241995532794	B	E	L	BEL
CirComPara2	CircSplice	PFv2	6892	HLF	0.9625	count ≥ 5	0.8546995936532509	0.2439538043478261	5580	4096	1028	0.8522406620397311	B	E	M	BEM
CirComPara2	CircSplice	Sailfish-cir	6119	HLF	0.9625	count ≥ 5	0.8546995936532509	NA	5580	4096	NA	NA	B	E	N	BEN
CirComPara2	CircSplice	segemehl	6499	HLF	0.9625	count ≥ 5	0.8546995936532509	0.8947784810126582	5580	4096	1372	0.9141234261000257	B	E	O	BEO
circRNA_finder	circtools	CIRCexplorer3	6990	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.947398190045249	3784	5469	5530	0.9479385131841154	C	F	A	ACF
circRNA_finder	circtools	CirComPara2	6736	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9625	3784	5469	5580	0.9536178149700364	C	F	B	BCF
circRNA_finder	circtools	circseq_cup	7413	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.7788351732013704	3784	5469	2890	0.9079384583712847	C	F	D	CDF
circRNA_finder	circtools	CIRI2	7852	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9413793103448276	3784	5469	7418	0.9451991346403024	C	F	G	CFG
circRNA_finder	circtools	CIRIquant	6596	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9623376623376624	3784	5469	5100	0.9532630897632988	C	F	H	CFH
circRNA_finder	circtools	ecircscreen	5746	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9459915611814346	3784	5469	2310	0.9478079698849489	C	F	I	CFI
circRNA_finder	circtools	find_circ	6037	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.931033145958519	3784	5469	3569	0.9434659450457421	C	F	J	CFJ
circRNA_finder	circtools	KNIFE	6904	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.927353034804754	3784	5469	2283	0.9441236154568138	C	F	K	CFK
circRNA_finder	circtools	NCLscan	6833	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9482758620689656	3784	5469	2197	0.9482642024817527	C	F	N	CFN
circRNA_finder	circtools	NCLcomparator	6805	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.9276515151515152	3784	5469	2146	0.9443813668712784	C	F	L	CFL
circRNA_finder	circtools	PFv2	6356	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	0.2439538043478261	3784	5469	1028	0.8778375216730002	C	F	M	CFM
circRNA_finder	circtools	Sailfish-cir	5597	HLF	0.9368589743589744	count ≥ 5	0.9561507936507936	NA	3784	5469	NA	NA	C	F	N	CFN
