circ_id	cell_line	perc_on_target	amp_seq_val	amp_seq_val_detail
chr7:2360709-2364529	SW480	0.9991982732038236	pass	pass
chr2:232787153-232796225	SW480	0.9989490510549232	pass	pass
chr8:92014578-92081293	SW480	NA	fail	primer_not_found
chr7:158950838-158950899	SW480	0.1791652133472852	fail	fail
chr17:17214984-17219209	SW480	0.943669971086328	pass	pass
chr2:206127796-206130242	SW480	0.9729649080926236	pass	pass
chr9:20923659-20933103	SW480	0.9995717344753748	pass	pass
chr19:960091-965080	SW480	0.9929459770364422	pass	pass
chr14:45095220-45097005	SW480	0.9993761431931016	pass	pass
chr4:109462900-109463644	SW480	0.9478411626094202	pass	pass
chr20:61997549-62014707	SW480	0.9438211537792012	pass	pass
chr3:155893517-155931880	SW480	0.9219525593988502	pass	pass
chrX:118387339-118393271	SW480	0.6183007825343592	pass	pass
chr8:8371859-8375229	SW480	0.45464270432178006	fail	fail
chr1:6222393-6223193	SW480	0.5476119154601431	pass	pass
chr6:83346172-83407901	SW480	0.9331329683372258	pass	pass
chr12:124912180-124912636	SW480	0.00795566003954476	fail	fail
chr11:85974707-85983973	SW480	0.9922350779659944	pass	pass
chr17:65549519-65558736	SW480	0.988770693906305	pass	pass
chr2:108839184-108856970	SW480	0.9969104491376926	pass	pass
chr15:80120327-80122800	SW480	0.9957441061033808	pass	pass
chr8:102329089-102361626	SW480	0.996598780538388	pass	pass
chr11:130109428-130110661	SW480	0.94494237054877	pass	pass
chr4:173247979-173248440	SW480	0.9859767816733316	pass	pass
chr7:100056910-100057890	SW480	0.3900045345598238	fail	fail
chr11:73707419-73718890	SW480	0.9943127550577407	pass	pass
chr2:229858771-229880128	SW480	0.9972537622226052	pass	pass
chr4:1900625-1904378	SW480	0.9918337222037046	pass	pass
chr1:66958058-66963160	SW480	0.9995093228655544	pass	pass
chr13:24903925-24913091	SW480	0.9964552615633204	pass	pass
chr1:95143890-95151419	SW480	0.9665092071394225	pass	pass
chr4:47855058-47910994	SW480	0.9954075774971296	pass	pass
chr2:201760880-201761818	SW480	0.999266001174398	pass	pass
chr22:17876788-17877490	SW480	0.01277372262773722	fail	fail
chr1:167966628-167975015	SW480	0.8522539110622458	pass	pass
chr5:47705667-48078521	SW480	3.0482228860574284e-5	fail	fail
chr2:201760880-201761818	SW480	0.999266001174398	pass	pass
chr8:67131950-67137603	SW480	0.8122985370691793	pass	pass
chr2:20307977-20327378	SW480	0.9640961104119612	pass	pass
chr7:129671428-129727365	SW480	0.8776968282080181	pass	pass
chr10:119926035-119933787	SW480	0.9974903947566672	pass	pass
chr7:151117094-151118632	SW480	0.9947079482661488	pass	pass
chr5:168559031-168566266	SW480	0.9995141739742998	pass	pass
chr1:100906851-100921841	SW480	0.9961660788512408	pass	pass
chr17:19958013-19958571	SW480	0.997907949790795	pass	pass
chr7:64543706-64544432	SW480	0.7767768697374938	pass	pass
chr1:100424221-100442996	SW480	0.8005040713454827	pass	pass
chr2:109564365-109593119	SW480	0.89326801517067	pass	pass
chr7:55982209-55983868	SW480	0.9615444496341272	pass	pass
chr4:47855058-47910994	SW480	0.9954075774971296	pass	pass
chr1:2302977-2304585	SW480	0.9829246531089438	pass	pass
chr1:77631849-77641655	SW480	0.8372731961489632	pass	pass
chr1:17580552-17687747	SW480	0.900254095974167	pass	pass
chr18:196636-204692	SW480	0.9589351075530552	pass	pass
chr8:61536343-61540988	SW480	0.999273994482358	pass	pass
chr2:97194844-97209709	SW480	0.04182692307692307	fail	fail
chr6:108663454-108664889	SW480	0.9270714342162928	pass	pass
chr1:247156999-247159813	SW480	0.14585182041488226	fail	fail
chr3:149846010-149912083	SW480	0.6213919359065554	pass	pass
chr14:21401956-21403663	SW480	0.99941792782305	pass	pass
chr21:41237512-41257326	SW480	0.9180872170708994	pass	pass
chr7:99493039-99494631	SW480	0.996189092869336	pass	pass
chrX:53561755-53562244	SW480	0.3877742792179384	fail	fail
chr5:146064143-146064201	SW480	0.9401993355481728	pass	pass
chr15:43398037-43401850	SW480	0.999572412023774	pass	pass
chr20:48951322-48952884	SW480	0.9842019211117924	pass	pass
chr7:100819556-100820296	SW480	0.9951104159225548	pass	pass
chr15:92924320-93020258	SW480	0.999539115100994	pass	pass
chr3:31576395-31580096	SW480	0.9924130332126554	pass	pass
chr16:56385918-56414344	SW480	0.849519899492978	pass	pass
chr5:95755395-95763620	SW480	0.9487943262411348	pass	pass
chr22:45700281-45740538	SW480	0.901854863692689	pass	pass
chr1:155725381-155726019	SW480	0.8292098962490024	pass	pass
chr20:32366383-32369123	SW480	0.9766850028385176	pass	pass
chr9:135850136-135850461	SW480	0.5830573536052988	pass	pass
chr14:67761365-67762819	SW480	0.9993283009211872	pass	pass
chr20:64209488-64209818	SW480	0.00853558447649196	fail	fail
chr15:52612795-52613114	SW480	0	fail	fail
chr19:38081255-38088851	SW480	0.9990178535390908	pass	pass
chr9:137811460-137818138	SW480	0.9971223119007636	pass	pass
chr8:47396375-47440542	SW480	0.960987603240026	pass	pass
chr10:68787926-68788328	SW480	0.999661436099744	pass	pass
chr9:83659779-83686155	SW480	1	pass	pass
chr16:2439352-2445622	SW480	0.890975387420237	pass	pass
chr17:75242335-75243570	SW480	0.9550894277671906	pass	pass
chr1:1561331-1564916	SW480	0.999070076953265	pass	pass
chr10:70702311-70708778	SW480	0.9548821729561436	pass	pass
chr10:27169943-27173259	SW480	0.9829010486097262	pass	pass
chrX:140783174-140784659	SW480	1	pass	pass
chr12:124913190-124913418	SW480	0.02470849528039977	fail	fail
chr5:115130591-115134147	SW480	0.999881500069706	pass	pass
chr4:112562370-112585725	SW480	0.9973246450519178	pass	pass
chr20:63775677-63790790	SW480	0.999953068535582	pass	pass
chr20:47262287-47283648	SW480	0.5058283505465966	pass	pass
chr7:39987598-39988258	SW480	0.9747317714035472	pass	pass
chr1:44411980-44412722	SW480	0.907445842521728	pass	pass
chr5:157790198-157791097	SW480	0.9996770973991664	pass	pass
chr9:135850136-135866536	SW480	0.994708703240883	pass	pass
chr5:129641858-129658737	SW480	0.98451797943535	pass	pass
chr19:18539370-18539720	SW480	0.993613868721292	pass	pass
chr2:109564365-109567976	SW480	0.9920969258085854	pass	pass
chr19:3623687-3624162	SW480	0.5009584664536741	pass	pass
chr3:154284582-154295339	SW480	0.553164048105591	pass	pass
chr7:107575187-107576592	SW480	0.9989799629940064	pass	pass
chr12:95208842-95211267	SW480	0.9995461438243524	pass	pass
chr2:238173533-238185287	SW480	0.992102167702907	pass	pass
chr7:77765494-77773314	SW480	0.99926656887585	pass	pass
chr19:38141183-38142710	SW480	0.994527640839612	pass	pass
chr5:751132-840650	SW480	0.8236866475837683	pass	pass
chr7:73476867-73478569	SW480	0.9524459855089056	pass	pass
chr12:350620-356537	SW480	0.999855734551575	pass	pass
chr3:113005732-113014032	SW480	0.9965165464045782	pass	pass
chr16:68121986-68123121	SW480	0.6242431437730025	pass	pass
chr10:5796762-5800705	SW480	0.4421402521901788	fail	fail
chr6:118940827-118941155	SW480	0.996700116307376	pass	pass
chr11:93696319-93700186	SW480	0.9633620689655172	pass	pass
chr12:124419956-124437996	SW480	0.8733943304632719	pass	pass
chr1:77631849-77641655	SW480	0.8372731961489632	pass	pass
chr19:19564932-19569584	SW480	0.9732656114654696	pass	pass
chr2:171925536-171966949	SW480	0.9947236664740996	pass	pass
chrX:1593443-1595532	SW480	0.9991542063132456	pass	pass
chr2:131125752-131140275	SW480	0.9962651311215304	pass	pass
chr22:29183171-29183381	SW480	NA	fail	primer_not_found
chr3:139374488-139378189	SW480	0	fail	fail
chr7:138462760-138515359	SW480	0.25	fail	fail
chr3:10046579-10049505	SW480	0.9691603360668108	pass	pass
chr2:26797219-26797485	SW480	0.4151262328639662	fail	fail
chr8:134599729-134610655	SW480	0.9996878623026844	pass	pass
chr22:24302194-24313466	SW480	0.98372191159405	pass	pass
chr5:21491320-21497196	SW480	0.9787570364822806	pass	pass
chr18:76849525-76960855	SW480	0.9483691934884994	pass	pass
chr7:83134249-83135656	SW480	0.9965319008576006	pass	pass
chr6:13639562-13644729	SW480	0.9806515693285658	pass	pass
chr16:69155870-69167185	SW480	0.997381287809729	pass	pass
chr3:183070998-183071357	SW480	0.9989097931721904	pass	pass
chr2:32607454-32611582	SW480	0.999483638724145	pass	pass
chr5:180238331-180280608	SW480	0.9997154008781916	pass	pass
chr16:21962459-21976243	SW480	0.848816029143898	pass	pass
chr7:105142007-105146658	SW480	0.9941005152714508	pass	pass
chr5:138006989-138019146	SW480	0.5004018712775384	pass	pass
chr1:151658234-151668635	SW480	0.9689732791170492	pass	pass
chr11:65582431-65582887	SW480	0.1794669346348933	fail	fail
chr1:1477273-1529331	SW480	0.7386065637365196	pass	pass
chr4:145885677-145903215	SW480	0.9991722833155966	pass	pass
chr9:133408767-133412921	SW480	0.6061165399927615	pass	pass
chr19:38106536-38119882	SW480	0.9961832061068704	pass	pass
chr1:229463542-229498306	SW480	0.9721865505684844	pass	pass
chr20:63818732-63819047	SW480	2.783680210817381e-4	fail	fail
chr7:2360709-2364529	SW480	0.9991982732038236	pass	pass
chr2:20254862-20256170	SW480	0.9960592392820607	pass	pass
chr7:6432836-6436533	SW480	0.9866579585743608	pass	pass
chr16:88501501-88501552	SW480	0.24715178243292907	fail	fail
chrX:154768301-154769310	SW480	0.9109208041189104	pass	pass
chr1:8495062-8614686	SW480	0.9911117255287832	pass	pass
chr12:13753316-13753915	SW480	0.8641550901440895	pass	pass
chr4:173247979-173248440	SW480	0.9859767816733316	pass	pass
chr17:38861532-38862543	SW480	0.7	pass	pass
chr5:80767932-80792844	SW480	0.990507752751702	pass	pass
chrX:154768147-154768703	SW480	0.9994681255223768	pass	pass
chr7:100355142-100355804	SW480	0.979221652308152	pass	pass
chr9:133656302-133713124	SW480	0.998904672643917	pass	pass
chr7:98190727-98194572	SW480	0.9989607452068192	pass	pass
chr20:34096656-34098633	SW480	0.9425292188682418	pass	pass
chr1:39350784-39359264	SW480	0.9886061221743226	pass	pass
chr4:127941750-127942970	SW480	0.4840105342362679	fail	fail
chrX:24172714-24179770	SW480	0.9661801242236024	pass	pass
chr7:99493039-99494631	SW480	0.996189092869336	pass	pass
chr1:243415701-243426558	SW480	0.9980684912985534	pass	pass
chr17:76481374-76488132	SW480	0.9914480282954126	pass	pass
chr20:54157168-54171670	SW480	0.9969766324771836	pass	pass
chr3:50057727-50062108	SW480	0.9246685238733338	pass	pass
chr5:141581914-141583615	SW480	0.8502228550204284	pass	pass
chr8:98706466-98749390	SW480	0.9728967193925024	pass	pass
chr10:96544075-96565426	SW480	0.9830464761702484	pass	pass
chr8:106685710-106686301	SW480	0.9959549579096972	pass	pass
chr6:75621531-75634811	SW480	0.995275559025484	pass	pass
chr1:180041137-180075221	SW480	0.8529295816291332	pass	pass
chr6:75659261-75678927	SW480	0.9161079785108556	pass	pass
chr3:183717650-183728851	SW480	0.9828864181382166	pass	pass
chr11:73707419-73718718	SW480	0.4380733031554075	fail	fail
chr4:152411302-152412529	SW480	0.9952477156894256	pass	pass
chr11:125994870-126006057	SW480	NA	fail	primer_not_found
chr17:5460938-5462546	SW480	0.9986793449550976	pass	pass
chr10:126970701-127110354	SW480	0.9397606852702224	pass	pass
chr4:1238182-1241519	SW480	0.474469353289844	fail	fail
chr14:92126121-92143294	SW480	0.9604384363906217	pass	pass
chr5:168488601-168494650	SW480	0.9900517631834358	pass	pass
chr6:82957311-83044659	SW480	0.996511701655356	pass	pass
chr13:95832926-95837202	SW480	0.9904649121015988	pass	pass
chr3:180610070-180610403	SW480	0.05497318381277426	fail	fail
chr2:26045523-26046043	SW480	0.9994009345421144	pass	pass
chr20:51656937-51676208	SW480	0.8054467210482369	pass	pass
chr2:20307977-20318645	SW480	0.9952857026741444	pass	pass
chr6:52995840-52995900	SW480	0.2924225706294424	fail	fail
chr3:129585790-129586719	SW480	0.9998696006519968	pass	pass
chr11:44107682-44114301	SW480	0.9258240785544842	pass	pass
chr13:111217678-111244294	SW480	0.9996287882985206	pass	pass
chr8:25407982-25408940	SW480	0.9998033026423012	pass	pass
chr19:4408902-4409759	SW480	0.6598932259435095	pass	pass
chr3:197051576-197069260	SW480	0.9681308313240382	pass	pass
chr15:89113724-89116521	SW480	0.9172530806280104	pass	pass
chr8:106706381-106713985	SW480	0.9280045351473925	pass	pass
chr9:98011284-98011389	SW480	0.4056036016523044	fail	fail
chr11:59658865-59659469	SW480	0.998925898684226	pass	pass
chr5:135369405-135389126	SW480	0.8876803712566166	pass	pass
chr3:142736378-142748460	SW480	0.9711503027112398	pass	pass
chr5:177626435-177632738	SW480	0.63266683329167706	pass	pass
chr4:1654977-1668905	SW480	0.9956621997911592	pass	pass
chr12:2820085-2821792	SW480	0.9984753687348948	pass	pass
chr14:71045132-71057724	SW480	0.9742546564109084	pass	pass
chr12:48939654-48941188	SW480	0.8139974353782817	pass	pass
chr17:82927904-82929500	SW480	0.9315116557696916	pass	pass
chrX:10566887-10567603	SW480	0.5449384876641626	pass	pass
chr1:112600793-112611003	SW480	0.9611650485436892	pass	pass
chr7:72890626-72891110	SW480	0.8437788573493396	pass	pass
chr1:8614560-8656441	SW480	0.9694314054806712	pass	pass
chr6:157310891-157310993	SW480	0.02989536621823617	fail	fail
chr14:74549862-74555693	SW480	0.99938855974193	pass	pass
chr17:7499038-7499491	SW480	0.9992875331494993	pass	pass
chr13:110663450-110677103	SW480	0	fail	fail
chr2:58159649-58165874	SW480	0.6494153728196281	pass	pass
chr17:46170854-46172232	SW480	0.971985356817313	pass	pass
chr17:67945409-67959874	HLF	0.5161802417877641	pass	pass
chr16:16007816-16056294	HLF	0.9901524899040728	pass	pass
chr6:144781922-144803146	HLF	0.9758546497728904	pass	pass
chr4:6923373-6967423	HLF	0.9995459999351428	pass	pass
chr2:208285726-208288817	HLF	0.00161870953226169	fail	fail
chr12:104991712-104996025	HLF	0.9270731476516418	pass	pass
chr1:7777160-7778168	HLF	0.991819977775034	pass	pass
chr18:9208657-9221998	HLF	0.9940745736583486	pass	pass
chr6:47503280-47554765	HLF	0.9986677597868416	pass	pass
chr4:185247294-185310815	HLF	0.9429264368936772	pass	pass
chr3:142736379-142792966	HLF	0.3983988455195162	fail	fail
chr21:37472684-37496257	HLF	0.9994230427835966	pass	pass
chr11:76463821-76472839	HLF	0.9950073964497042	pass	pass
chr11:76463821-76472839	SW480	0.9950073964497042	pass	pass
chr3:16269126-16271721	HLF	0.9104003389112476	pass	pass
chr2:32377588-32388942	HLF	0.9954733574754268	pass	pass
chr5:80678927-80792843	HLF	0.9838908450704226	pass	pass
chr12:69251129-69262561	HLF	0.9979959649784772	pass	pass
chr1:147252623-147259917	HLF	0.00188764605856382	fail	fail
chr4:109462901-109463643	HLF	0.9478411626094202	pass	pass
chr4:86764593-86767975	HLF	0.9745186862967158	pass	pass
chr3:119500695-119517314	HLF	0.9996373417147691	pass	pass
chr15:59030804-59031701	HLF	0.9570858957896872	pass	pass
chr5:14316513-14420020	HLF	0.9923363944867072	pass	pass
chr9:137728349-137762819	HLF	0.9986431478968792	pass	pass
chr6:5404542-5431171	HLF	0.4528673163418291	fail	fail
chr1:59321536-59346397	HLF	0.9174194855175208	pass	pass
chr5:78415520-78421959	HLF	0.996659860844054	pass	pass
chr19:38141184-38142709	HLF	0.970601206396176	pass	pass
chr12:1104750-1116032	HLF	0.9884903244866808	pass	pass
chr2:202464809-202467688	HLF	0.9919753004271856	pass	pass
chr16:27213585-27215007	HLF	0.43689218707920646	fail	fail
chr1:39309570-39318614	HLF	0.9495232753785754	pass	pass
chr6:87215903-87218730	HLF	0.03445069505788274	fail	fail
chr11:93747297-93757464	HLF	0.8384700489963648	pass	pass
chr2:9350808-9368518	HLF	0.9993093922651932	pass	pass
chr2:241403828-241418108	HLF	0.9968145032346936	pass	pass
chr16:89895038-89900793	HLF	0.937069479092974	pass	pass
chr16:89895038-89900793	SW480	0.937069479092974	pass	pass
chr9:6493826-6500708	HLF	0.9983735661701764	pass	pass
chr4:39075965-39086726	HLF	0.9944486208292372	pass	pass
chr7:24620052-24668659	HLF	0.8793587836721203	pass	pass
chr4:53383773-53391138	HLF	0.9983477407150212	pass	pass
chr12:14423909-14425472	HLF	0.9995608076454604	pass	pass
chr22:45689712-45702846	HLF	0.99961767854412	pass	pass
chr2:36441258-36464654	HLF	0.9973629819684984	pass	pass
chr14:45008913-45032375	HLF	0.9997196278059124	pass	pass
chr14:96833467-96860734	HLF	0.9995553076667972	pass	pass
chr1:22489880-22491532	NCI-H23	0.9994210330424712	pass	pass
chr12:11869424-11869968	NCI-H23	0.93903836100946525	pass	pass
chr15:90217439-90219890	NCI-H23	0.9909504870597728	pass	pass
chr10:27169944-27171082	NCI-H23	0.9967891771155896	pass	pass
chr7:92294889-92307655	NCI-H23	0.9981763709782469	pass	pass
chr9:15444602-15461804	NCI-H23	0.5235602094240838	pass	pass
chr4:173247980-173248439	NCI-H23	0.9859767816733316	pass	pass
chr4:173247980-173248439	NCI-H23	0.9859767816733316	pass	pass
chr7:24641716-24668659	NCI-H23	0.5973007762218668	pass	pass
chr4:74174506-74201369	NCI-H23	0.9433668460783318	pass	pass
chr4:185247294-185267154	NCI-H23	0.9276875359723732	pass	pass
chr5:14359357-14364815	NCI-H23	0.01107011070110701	fail	fail
chr10:94245946-94246620	NCI-H23	0.9997303047556262	pass	pass
chr3:93995874-94003907	NCI-H23	0.9851425811299152	pass	pass
chr7:129205203-129206586	NCI-H23	0.00485689505637467	fail	fail
chr4:122935714-122979385	NCI-H23	0.9670720624915408	pass	pass
chr14:102194938-102209861	NCI-H23	0.998581751598084	pass	pass
chr22:50684585-50722436	NCI-H23	0.970574554573584	pass	pass
chr10:21713772-21727927	NCI-H23	0.970486623130398	pass	pass
chr1:32825313-32830066	NCI-H23	0.314386960210474	fail	fail
chr3:156694020-156696024	NCI-H23	0.9951362223441214	pass	pass
chr12:131725405-131728427	NCI-H23	0.9053537893497152	pass	pass
chr8:1876571-1909469	NCI-H23	4.20896678283415e-5	fail	fail
chr1:35381259-35389081	NCI-H23	0.9879182156133828	pass	pass
chr22:41808875-41813821	NCI-H23	0.9872360350236457	pass	pass
chr1:147275354-147285486	NCI-H23	0.00164056674123788	fail	fail
chr21:29321221-29329692	NCI-H23	0.9916972254895178	pass	pass
chr7:155672867-155680907	NCI-H23	0.9693999265965256	pass	pass
chr9:20715322-20770237	NCI-H23	0.9520714702509104	pass	pass
chr13:24222819-24224581	NCI-H23	0.9994189684455173	pass	pass
chr20:58438945-58441082	NCI-H23	0.9644743158905424	pass	pass
chr12:122577672-122580669	NCI-H23	0.9999750343277992	pass	pass
chr3:172247533-172251540	NCI-H23	0.9483333333333334	pass	pass
chr6:160046498-160048542	SW480	0.8589415455746368	pass	pass
chr13:72821849-72854154	SW480	0.99986221340388	pass	pass
chr14:71036065-71105439	SW480	0.9966905513723584	pass	pass
chr8:63186147-63187744	SW480	0.9540410534838312	pass	pass
chr6:75659262-75678926	SW480	0.9161079785108556	pass	pass
chr1:66958059-66963159	SW480	0.9995093228655544	pass	pass
chr15:90067110-90068594	SW480	0.9989311554483666	pass	pass
chr12:56562417-56571854	SW480	0.998567146169944	pass	pass
chr6:161048616-161049978	SW480	0.9780184245699256	pass	pass
chr10:21614831-21617206	SW480	0.9987996999249812	pass	pass
chr11:34079628-34092055	SW480	0.977118027312813	pass	pass
chr4:4648977-4649541	SW480	0.9840509880458648	pass	pass
chr3:155910692-155914569	SW480	0.7443405178256743	pass	pass
chr9:95897849-95956012	SW480	0.9836311553676168	pass	pass
chr7:39987599-40002030	SW480	0.993015743015743	pass	pass
chr11:108315823-108335960	SW480	0.9816449348044132	pass	pass
chr2:178535732-178542360	SW480	0.9700093314323576	pass	pass
chr1:23030469-23059166	SW480	0.9878209810642244	pass	pass
chr5:633769-644424	SW480	0.9936022520072936	pass	pass
chr15:80120328-80122799	SW480	0.9957441061033808	pass	pass
chr4:184001325-184011422	SW480	0.9626328524610248	pass	pass
chr19:18175040-18175696	SW480	0.995202144923446	pass	pass
chr16:68121987-68123120	SW480	0.6242431437730025	pass	pass
chr3:107710452-107716848	SW480	0.9894177265500796	pass	pass
chr9:137754171-137762819	SW480	0.8690980961873068	pass	pass
chr3:138209816-138237572	SW480	0.02657854209445585	fail	fail
chr15:76753807-76795440	NCI-H23	0.9998352536578836	pass	pass
chr3:134155135-134195182	HLF	0.9481221734285902	pass	pass
chr2:24275712-24295804	NCI-H23	0.00226757369614512	fail	fail
chr17:51020158-51041651	SW480	0.8532514256344992	pass	pass
chr5:80725452-80761678	HLF	0.9897003075602604	pass	pass
chr7:761752-775162	SW480	0.5783930595177615	pass	pass
chr8:102666202-102670270	HLF	0.5544197233914612	pass	pass
chr1:179846106-179852811	HLF	0.9526729342655236	pass	pass
chr1:64673157-64675561	NCI-H23	0.2777777777777778	fail	fail
chr5:94628810-94678955	HLF	0.999887307618005	pass	pass
